ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Iba1_nuc
2,5,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,2573,7216,96,401,8,319,55.0559658,365.2914885,2573,3.41E-12,758273.9409,-510172.6712,-1.40E-11,26400.02565,2492006.494,-17556468.17,681015.3836,-1014556.414,81782244.67,-72323074.77,6.305190297,4369,0.349420427,57.23674824,-1,0.356568736,0.158599495,0.217404501,0.000199794,0.001238149,4.26E-05,-4.87E-09,3.24E-07,-8.47E-09,297.875384,261.5063978,294.7042133,-10.26040639,-10.26040639,264.6775684,69.03626688,87.02298547,18.68154169,5.237106917,3.605551275,66.25279188,64.68463778,nan,nan,0.114537199,-0.00151921,nan,0.003987721,0.007420783,-0.001030666,0.102867302,-0.003021181,0.004801088,-8.37E-05,-0.012106714,0.003962124,0.000509068,9.04E-05,72.82525682,451.5168107,0.58892195,2573,121075,6455575,374625769,119108,5631142,303814740,17851589212,6194702,292927322,15788657276,9.26E+11,55.0559658,365.2914885,0,5,5
2,6,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,3226,8544,731,442,635,353,689.0654061,394.1292622,3226,-9.78E-12,1259585.199,-9593659.477,1.53E-12,338340.7257,-14877037.67,496749717.9,1417847.098,-2379464.703,779671435.6,-11542217672,8.871812738,6192,0.641979904,64.08955275,-1,0.377574906,0.112716536,0.25727037,0.004459025,0.007400913,0.000627718,1.26E-06,3.59E-05,4.83E-07,522.6866807,307.2675341,390.4479849,-104.8793322,-104.8793322,439.5062299,91.44936791,106.7941946,17.02938637,4.612158354,3.16227766,87.10783058,70.11619318,nan,nan,0.121031613,-0.016230182,nan,0.032510642,-0.025168397,0.014796007,0.136238757,-0.004025486,0.023223011,-0.006052907,0.010423032,0.00754499,-0.007560221,0.003809141,38.41815285,599.7127702,0.520994832,3226,174415,10689403,704533225,132683,7511901,461355279,30027661221,6875001,397151665,24534878751,1.60E+12,689.0654061,394.1292622,0,6,6
2,7,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,7000,37128,391,592,235,354,315.236,486.0538571,7000,0,7785710.128,10507711.22,4.37E-11,-10651070.97,-73990279.6,-33370492686,21179292.7,235142098.6,52222322940,8.63E+11,27.38581302,18831,0.964238657,94.40697439,-6,0.188536953,0.036515257,0.591122507,0.263710664,0.033304713,0.023136716,0.000642075,0.011645216,1.51E-05,3866.275607,271.5819397,1112.244304,1521.581567,1521.581567,3025.613242,248.71753,273.5031993,19.31320792,3.854941172,2.828427125,89.1771827,65.91897325,nan,nan,0.158892043,0.002563085,nan,-0.217368795,-0.01804802,-0.097290066,0.432230463,0.05735685,0.15225167,0.030081204,-0.121760125,-0.255292497,-0.072587724,-0.131155893,-28.92031997,1552.089537,0.371727471,7000,561652,52850420,5500402486,924377,63517242,5195912872,4.69E+11,143246841,8915665624,6.77E+11,5.70E+13,315.236,486.0538571,0,7,7
2,8,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,4176,12625,1471,694,1346,593,1406.833812,624.7923851,4176,-9.41E-12,3268752.666,3311993.016,-3.70E-11,314347.9152,4427779.381,178669862,1328292.998,7713626.574,620902452.3,1087295910,9.348206941,7985,0.784016798,72.91809336,0,0.330772277,0.106972386,0.263607546,0.013681018,0.000379581,0.000675657,3.42E-07,-3.69E-05,-1.05E-08,794.6373189,306.1877921,782.7472858,-75.27488392,-75.27488392,318.0778252,112.7572486,124.0644994,19.23538406,5.345183583,4.123105626,80.96321235,69.99289016,nan,nan,0.187439484,0.002938923,nan,0.018025595,0.003929025,0.002453408,0.076168062,0.006844747,0.008525933,0.000231039,0.020152846,0.009826138,0.00274261,0.001256135,81.0240129,700.4051583,0.522980589,4176,254042,18723096,1540010672,132765,8390949,637925621,53437329939,5549209,365280905,28112962057,2.34E+12,1406.833812,624.7923851,0,8,8
2,9,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,6577,31416,1647,780,1416,644,1540.715372,722.7223658,6577,-5.82E-11,16918045.18,107002362.4,-1.46E-11,3506945.269,94953715.91,20514518141,4674337.04,964831.4126,10442210787,2.12E+11,32.2063637,20244,0.88906501,91.51008953,-2,0.209351923,0.031049764,0.499165861,0.106406105,0.011343813,0.000982957,2.48E-06,0.00031766,-2.15E-06,2714.213943,568.7999255,2572.304269,-533.2135121,-533.2135121,710.7096001,208.3924737,236.9155968,17.11724277,3.510509896,2.828427125,122.7054291,95.39810694,nan,nan,0.391106016,0.03050168,nan,0.081072451,0.027067139,0.072107061,0.108059845,0.000275031,0.036703623,0.009180339,-0.02108794,0.021816918,0.005237466,0.011833258,75.09673579,1631.509847,0.324886386,6577,820253,119216203,19194976025,517757,68079202,10354675226,1.73E+12,45433393,6219357386,9.75E+11,1.67E+14,1540.715372,722.7223658,0,9,9
2,10,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,3515,12099,1148,809,1037,700,1080.741394,750.3951636,3515,2.35E-11,2084555.927,33023081.64,-1.55E-11,-235243.7963,-5407051.387,-235482057.7,2379490.118,-42036653.13,1381440053,-31945398534,9.735252815,8212,0.470382427,66.89870701,1,0.290519878,0.102719469,0.361308357,0.002019925,0.051284711,0.001336584,1.07E-05,5.69E-05,-2.79E-06,713.9877717,556.0111032,593.045783,66.92568885,66.92568885,676.9530918,106.8821985,125.2996409,17.72004515,4.451707188,3.16227766,97.18302599,94.31955073,nan,nan,0.168718573,0.045082114,nan,-0.019040025,-0.007381543,-0.005422279,0.192589784,-0.05738717,0.031809442,-0.012407082,0.04180784,-0.017404585,0.006392804,-0.004603655,-28.95883343,655.7544007,0.428032148,3515,153751,8809839,600740485,177139,7513063,417986443,27979114453,11306439,428812451,22011541999,1.40E+12,1080.741394,750.3951636,0,10,10
2,11,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,11580,75360,1895,1017,1655,703,1807.632038,851.2213299,11580,3.49E-10,46774089.11,-1925270341,1.16E-10,53934687.09,-1569792233,4.70E+11,81511159.73,-554300457.2,5.60E+11,-2.85E+13,26.72723865,30404,0.968544954,121.425343,-5,0.15366242,0.037415014,0.956664376,0.714190692,0.172204293,0.02994931,0.000839891,-0.001853869,-0.001980043,10432.20437,645.9691044,4039.213222,-4657.572287,-4657.572287,7038.960253,408.5526526,377.2280477,20.51828453,4.73643597,3.605551275,107.8802938,101.663689,nan,nan,0.348809432,-0.133419811,nan,0.402208315,-0.108785441,0.302643788,0.607854944,-0.038412612,0.360937431,-0.170627881,0.088220217,0.47280215,-0.121923687,0.377471939,36.07496705,1972.13326,0.380870938,11580,1767479,316548011,60668546795,1716403,315912775,61813697345,1.25E+13,335918695,66706196655,1.37E+13,2.86E+15,1807.632038,851.2213299,0,11,11
2,12,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,14602,67536,1447,1044,1179,792,1314.327558,934.088755,14602,-2.33E-10,45822320.29,38754941.08,0,7909022.485,-1241955600,-3865109202,49037938.97,256617396.5,1.57E+11,4.31E+12,55.88435419,46672,0.539290765,136.3519117,-14,0.216210614,0.017894096,0.444897145,0.005731166,0.016274393,0.004815073,-3.20E-05,-4.78E-05,-2.82E-05,3800.912333,2695.475783,3138.085214,-541.6396716,-541.6396716,3358.302902,246.6061583,269.8332819,20.59126028,3.770055924,2.828427125,222.6384754,207.6718867,nan,nan,0.214907904,0.001504168,nan,0.037093526,-0.048203127,-0.001241437,0.229989241,0.009959906,0.050432156,0.011446632,-0.020234054,0.021405455,-0.015414438,-0.00181066,39.25451997,3202.257285,0.312864244,14602,1976053,313236747,54830364349,2074780,288683933,45406081187,7.72E+12,343840846,49035325697,7.70E+12,1.29E+15,1314.327558,934.088755,0,12,12
2,13,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,4644,16464,1589,1042,1421,944,1499.739233,995.7975883,4644,4.37E-11,8234973.212,111369868.8,-2.18E-11,-2324325.121,-44136765.67,-9956357524,1715209.733,20241571.73,5095476587,1.85E+11,12.25777096,10955,0.94435591,76.89554243,1,0.282069971,0.081580901,0.461367123,0.137849801,0.009399041,0.008889727,7.87E-05,0.003300102,2.03E-05,1933.40963,209.1792898,1773.250046,500.500672,500.500672,369.3388745,175.8822165,171.8429516,16.97056275,4.861874471,3.605551275,87.2291765,57.85212733,nan,nan,0.381836788,0.07577696,nan,-0.107773616,-0.030031013,-0.099408575,0.079530335,0.013772529,0.05087544,0.027121091,0.000524803,-0.022984282,-0.010443284,-0.024686063,-72.25539383,845.7787873,0.42391602,4644,365665,37027155,4323690625,240548,16616240,1507749408,1.60E+11,14175016,895582594,75769234202,7.61E+12,1499.739233,995.7975883,0,13,13
2,14,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,5234,21140,1483,1207,1343,1056,1430.211502,1116.999809,5234,1.46E-11,5514548.868,-101941098.2,-2.58E-11,608209.2115,39121908.06,192474189.3,5045319,122607243.8,5849777370,1.61E+11,21.23604351,13935,0.468822553,81.63415815,-3,0.247587512,0.047089751,0.385470411,0.00226504,0.056317778,0.00463244,3.00E-05,-1.33E-05,6.86E-05,1133.325468,884.2266658,1053.601236,-116.2035177,-116.2035177,963.9508979,134.6595986,160.0656115,16.97056275,4.137584007,2.828427125,137.7417874,118.9437962,nan,nan,0.201299434,-0.051435742,nan,0.022201666,0.019739481,0.001342367,0.184170978,0.061863122,0.040797935,0.015513739,0.04751905,0.032219678,0.01698954,0.008931167,55.54698783,1181.839754,0.375601005,5234,456465,45323547,4812657675,319273,28452487,2909935293,3.18E+11,24520911,2335314007,2.52E+11,2.87E+13,1430.211502,1116.999809,0,14,14
2,15,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,13966,117648,1204,1310,862,966,1002.116497,1155.153014,13966,1.75E-10,92514915.46,2633106887,-2.91E-10,-62062579.95,-1748160856,-1.01E+12,76706774.01,2391649531,9.72E+11,6.33E+13,62.12417027,65167,0.92206217,133.3494038,-5,0.11871005,0.016096794,0.867584833,0.411546666,0.061220094,0.071146006,0.00373918,0.044582826,0.002839953,10538.07228,1578.617504,6624.295823,4443.833593,4443.833593,5492.393957,410.620453,439.0045558,20,3.393996903,2.828427125,221.5881533,158.9272791,nan,nan,0.474315897,0.114232162,nan,-0.318189431,-0.075840519,-0.369334583,0.393268936,0.103757009,0.356822449,0.196645084,-0.077869362,-0.317853441,-0.163382594,-0.399183808,-48.62895792,3301.95577,0.214310924,13966,1956867,366704265,79940155797,2641711,308084712,50223073664,9.72E+12,576394373,59675361918,9.03E+12,1.64E+15,1002.116497,1155.153014,0,15,15
2,16,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,8796,45353,629,1441,496,1100,561.383015,1249.346749,8796,-2.91E-11,5199306.622,-1536852.618,2.49E-10,347099.8042,105218257.8,24323421.68,56412570.42,71532899.2,29772536449,-50845746731,40.38861356,31737,0.952827264,105.8272887,-1,0.193945274,0.024759454,0.79633169,0.438231726,0.016638539,0.033767372,0.000798115,0.022260213,6.03E-05,6413.702,590.8315426,591.0989794,-39.46109643,-39.46109643,6413.434563,320.3423668,343.5127363,21.09502311,3.808395064,2.828427125,129.3406766,97.22810644,nan,nan,0.067200884,-0.000211797,nan,0.004486255,0.014500336,3.57E-05,0.729130805,0.00985809,0.043748198,-0.000796629,0.169005307,0.003395571,0.038109829,-0.001110918,0.3883005,2112.890619,0.27715285,8796,575109,42801667,3476857869,1313654,86237759,6542896919,5.44E+11,252602524,16691123971,1.28E+12,1.08E+14,561.383015,1249.346749,0,16,16
2,17,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,4069,12920,406,1487,338,1297,378.1349226,1380.266405,4069,6.62E-12,770702.9275,-6743326.689,1.74E-10,-773061.2561,8844265.368,-332295042.1,9050385.217,-77234817.31,2779235017,-59827871930,9.818555679,9829,0.96091418,71.97785567,-1,0.31493808,0.101847974,0.593176899,0.258799045,0.054585146,0.023089742,0.000717516,0.007146098,0.000396374,2241.815253,171.8215487,189.4084363,189.9880207,189.9880207,2224.228365,189.391246,189.9526257,17.80449381,4.722920516,3.605551275,64.40997946,52.43228757,nan,nan,0.046549136,-0.006384913,nan,-0.046691575,0.008374185,-0.004932428,0.546627762,-0.073129718,0.041253633,-0.01392184,0.121113905,-0.089895479,0.026479587,-0.012625437,-5.288707005,708.5533906,0.413979042,4069,163309,7325097,349113079,338811,12825092,556725248,26066218466,37261959,1289530960,53084044844,2.41E+12,378.1349226,1380.266405,0,17,17
2,18,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,3868,18327,1335,1387,1212,1238,1280.80636,1333.47544,3868,-5.12E-12,2946539.964,-40928069.82,3.56E-11,-1352642.896,-5849425.33,-1774152080,4066934.667,79378565.77,3447359589,82028495825,13.06670881,11905,0.767504851,70.1775645,1,0.211054728,0.076530365,0.468770528,0.03830278,0.115788935,0.036269096,0.002143629,0.005238422,-0.000963926,1285.1072,528.0972031,761.7735169,349.7008521,349.7008521,1051.430886,143.3935675,168.5051928,16.97056275,4.151345126,3,110.9290071,91.9214624,nan,nan,0.196942481,-0.043985051,nan,-0.0904087,-0.006286328,-0.030657127,0.271828047,0.085307474,0.059569944,0.022790934,-0.17962105,-0.11327543,-0.052566246,-0.032256023,-33.75154894,796.9503602,0.324905502,3868,266143,21258871,1827298837,369299,24057477,1837709759,1.52E+11,39325919,2526963551,1.91E+11,1.57E+13,1280.80636,1333.47544,0,18,18
2,19,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,2634,10640,1522,1427,1427,1315,1480.656036,1363.683751,2634,-2.02E-11,900754.369,-12765364.79,2.23E-12,-171259.5216,3352940.2,-425500571.3,1611331.565,16678641.62,647274073.3,4810810585,8.863163836,6626,0.691333623,57.91125073,1,0.247556391,0.112826528,0.362078678,0.012926898,0.031726101,0.004032941,2.80E-05,0.000320436,3.60E-05,626.5959305,327.1193062,341.9720459,65.01880093,65.01880093,611.7431908,100.127593,119.0168055,17.08800749,4.695393052,3,86.43136779,72.34575938,nan,nan,0.129829934,-0.035850383,nan,-0.024684435,0.009416432,-0.023283745,0.232248744,0.046840471,0.035419376,0.005129359,0.053130824,0.005265126,0.00266899,-0.006241997,-12.86771498,541.6356057,0.397524902,2634,141330,8483962,539112228,128233,6709215,398005819,24881068113,7854195,421428503,25720998779,1.65E+12,1480.656036,1363.683751,0,19,19
2,20,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,2683,14152,1822,1466,1700,1350,1761.950801,1418.701454,2683,-4.66E-12,1950977.506,-10550917.25,3.23E-11,-1144489.408,-21895033.43,-1802400447,1693351.864,36200520.01,1833373459,57632830656,9.375482219,7290,0.880087551,58.44742679,0,0.189584511,0.10666118,0.506263102,0.102392412,0.106824562,0.032381419,0.001565927,0.006454291,-0.001083959,1108.416046,249.887856,727.1626932,426.570782,426.570782,631.1412092,133.1715313,152.6106156,16.40121947,4.148978381,3,68.83268967,63.2313664,nan,nan,0.271025976,-0.028296879,nan,-0.158990228,-0.058721066,-0.093323124,0.235237126,0.097087457,0.094926818,0.057609963,-0.107559646,-0.11888168,-0.084202652,-0.076767196,-48.21082114,562.2274888,0.368038409,2683,166214,12248068,989955950,184326,10274654,677760970,48962453882,14356816,768360604,48134391392,3.27E+12,1761.950801,1418.701454,0,20,20
2,21,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,5261,23370,1251,1574,1128,1384,1188.101312,1479.968447,5261,3.06E-11,2955449.001,-21904995.72,-5.89E-11,-1030247.182,-13950417.35,-660366641.8,9608994.762,-62835315.21,4154123271,-99992736525,21.63761405,15876,0.844571652,81.84444541,0,0.225117672,0.046215816,0.453948581,0.063329431,0.012468347,0.003982692,5.87E-06,0.000395629,2.74E-05,1856.085999,532.1374876,561.7656341,195.8272538,195.8272538,1826.457853,172.3292662,191.2119243,17.20465053,3.959212105,2.828427125,117.5162979,92.27242168,nan,nan,0.10677925,-0.010911198,nan,-0.037222439,-0.006948906,-0.004535031,0.347169331,-0.031299186,0.028528207,-0.009467371,0.053863462,-0.028451308,0.009983938,-0.006195652,-8.603449278,1196.034667,0.3313807,5261,316193,21959063,1653116213,504890,29314304,1969588344,1.44E+11,58062504,3229054882,2.07E+11,1.45E+13,1188.101312,1479.968447,0,21,21
2,22,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,2339,5934,1804,1599,1718,1530,1759.364258,1568.426251,2339,-6.22E-12,1047151.652,5372138.131,-1.99E-13,329125.8345,2057568.175,265262901.5,409636.0282,642628.7802,230229806,2500022831,5.578222881,3701,0.878792083,54.57203767,1,0.394169194,0.179268563,0.266278325,0.028055263,0.000699595,0.000582055,3.71E-07,9.68E-05,-1.17E-08,507.3003066,115.5246956,447.6920274,-140.7121995,-140.7121995,175.1329749,90.09331222,96.16652224,17,5.365863141,4.123105626,46.91403092,42.99296605,nan,nan,0.191403175,0.020303533,nan,0.060159128,0.007776402,0.020729358,0.07487515,0.00242876,0.017991645,0.004039598,0.0003043,0.014609503,0.002029075,0.005084983,67.04158957,404.9188309,0.631991354,2339,96751,5049185,300857233,89879,4046904,223306908,13770812400,3863349,185741338,10690466846,6.77E+11,1759.364258,1568.426251,0,22,22
2,23,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,5152,24009,1730,1699,1571,1548,1635.947787,1616.481755,5152,6.55E-11,4157844.955,46514817.08,-4.37E-11,-1449857.408,74592383.02,-1800637732,5185698.285,-79654907.97,5312642460,-1.76E+11,15.60239502,13414,0.703852566,80.99216094,-3,0.214586197,0.064092724,0.352013963,0.013434123,0.032385148,0.003545556,1.13E-05,0.000330296,-3.63E-05,1205.360964,608.214975,807.0351232,281.4164224,281.4164224,1006.540816,138.8732351,166.0271062,22.02271555,5.218657261,3.16227766,112.7297794,98.64805928,nan,nan,0.156645016,0.024414716,nan,-0.054622753,0.039152081,-0.013167362,0.195368947,-0.041809301,0.038849285,-0.017934552,0.017795129,-0.043068413,0.021926323,-0.015640972,-35.24113045,1005.051911,0.384076338,5152,334611,25890089,2268104469,352818,21464891,1659261045,1.50E+11,29347294,1627809341,1.23E+11,1.11E+13,1635.947787,1616.481755,0,23,23
2,24,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,11530,55250,1072,1789,902,1464,989.7129228,1636.162272,11530,0,14269569.77,-95689843.23,1.16E-10,-7076661.879,372129796,-14649324801,63684081.39,-513254739.8,64517854130,-1.08E+12,53.82899835,38701,0.891478635,121.1629149,-9,0.208687783,0.018577347,0.586378241,0.149497439,0.058237827,0.015004109,0.000357181,0.003181315,-0.000262938,5609.501971,1151.439153,1237.603623,613.7607874,613.7607874,5523.337501,299.5864342,329.6922808,18.35755975,3.416374133,2.828427125,167.2410015,135.7314497,nan,nan,0.107337695,-0.00670336,nan,-0.053231638,0.026068808,-0.009557178,0.479040547,-0.035955034,0.042091266,-0.006587246,-0.140892022,-0.056801717,0.015220771,-0.009748642,-7.991396223,2792.722184,0.297925118,11530,1011330,102976280,11439912000,1985031,167036209,16859330763,1.89E+12,405431529,32611661289,3.22E+12,3.59E+14,989.7129228,1636.162272,0,24,24
2,25,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,10680,48124,365,1837,153,1610,270.1720974,1718.136142,10680,-1.16E-10,33818275.69,-187304484.2,-4.37E-11,-7093520.23,-224451867.2,-61114982803,32691070.05,-752597242.9,1.48E+11,-5.05E+12,45.251557,39768,0.593740716,116.6113131,-5,0.221926689,0.022098687,0.583096145,0.015567956,0.037820742,0.006411287,-9.84E-05,0.00020733,-1.68E-05,3780.013848,2447.452981,3166.505214,664.1872874,664.1872874,3060.961615,245.9272688,295.5740178,18,3.347511785,2.828427125,198.6007672,197.8869569,nan,nan,0.296489252,-0.015889859,nan,-0.062189821,-0.019041234,-0.050168826,0.286606893,-0.063846117,0.121175738,-0.040075115,0.026352936,-0.06649508,0.013725529,-0.051388567,-47.27139465,2464.377993,0.268557634,10680,1251398,180447204,28881189458,1154894,128227832,17626087380,2.69E+12,157576852,16176881178,2.12E+12,3.13E+14,270.1720974,1718.136142,0,25,25
2,26,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,3838,16704,1729,1895,1633,1721,1685.214435,1789.021365,3838,-1.72E-11,1363288.52,-8897323.535,-2.41E-11,-190767.5836,-4567804.49,44493931.32,6187336.248,47671954.25,1704448790,22350093752,14.30074635,11093,0.883826048,69.90488805,0,0.229765326,0.06992642,0.512593326,0.107922371,0.072217394,0.038264004,0.002011312,0.010928399,2.25E-05,1614.087654,353.2455322,355.2080564,49.70494623,49.70494623,1612.12513,160.702839,173.0115603,18.11077028,4.15838539,3,92.75023016,75.17930909,nan,nan,0.092550301,-0.009749828,nan,-0.012950742,-0.005005473,0.00078702,0.420043025,0.052239683,0.030148732,0.006381341,0.195946867,0.025438426,0.014869503,0.003237854,-2.261062241,830.4945161,0.345983954,3838,200399,11827009,751009943,261066,13440646,779999852,48853403626,23945402,1272015038,74942453008,4.73E+12,1685.214435,1789.021365,0,26,26
2,27,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,14-1-2,0,slice2,5772,21750,1573,1889,1423,1744,1490.644664,1800.674809,5772,0,7386582.206,118429548,8.37E-11,-1361348.966,99105553.03,110346757.4,4964202.617,-19707728.39,7862474042,1.38E+11,18.86605635,17178,0.675039704,85.72711737,-2,0.26537931,0.053005248,0.370716495,0.011965358,0.012505588,0.006355187,-3.72E-05,-0.000684092,4.28E-05,1385.576612,754.1989988,1279.726647,235.8539442,235.8539442,860.0489635,148.8933369,176.1050823,17.88854382,4.508820692,3,133.3049073,109.850735,nan,nan,0.221712863,0.046789054,nan,-0.040861737,0.039154545,0.000573827,0.149003632,-0.007786114,0.04088653,0.009449025,0.030372126,-0.014869132,0.018764776,0.002181693,-65.82971693,1169.792027,0.336011177,5772,390445,33798103,3404016607,327127,20767047,1830430613,1.94E+11,23504063,1415908327,1.27E+11,1.41E+13,1490.644664,1800.674809,0,27,27
