ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton,Group
5,18,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1577,2244,474,1677,423,1633,447.4984147,1652.992391,1577,-2.50E-12,227922.246,12189.34257,-2.70E-12,3077.980977,-417886.8929,-363659.432,180889.9087,6840.605925,18240022.66,17552228.95,1.28047386,1673,0.455993025,44.80958337,1,0.702762923,0.780960886,0.164384329,0.000363784,0.000262628,5.55E-07,-4.72E-12,-9.78E-09,-4.76E-12,144.656199,114.5778877,144.5290083,-1.951795166,-1.951795166,114.7050784,48.10924219,50.80354318,19.23538406,7.055228429,6.32455532,42.0792155,42.81642446,nan,nan,0.091648071,0.000123424,nan,0.001237663,-0.004231356,-9.27E-05,0.072736258,6.93E-05,0.004650828,0.000112699,0.003511511,0.000307018,-0.000216578,5.96E-05,86.2715342,159.2964646,0.942618051,1577,38634,1174394,39950448,31528,775464,23211868,773170560,811210,20003272,585861560,18977131144,1,447.4984147,1652.992391,0,18,35,40,9,1278.212353,WT_MD
5,19,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,992,1575,1600,1683,1555,1648,1577.056452,1663.209677,992,2.20E-13,119208.8387,58437.22789,2.41E-12,-29908.74194,-229596.2711,-6174031.919,63962.3871,56842.13371,6027712.777,31104244.92,1.311894792,1049,0.784522011,35.53946579,1,0.62984127,0.762256246,0.186137513,0.006846784,0.000687859,2.72E-05,3.02E-09,1.68E-06,-2.16E-09,133.3658724,51.28254067,120.1702003,30.14994147,30.14994147,64.4782128,46.19365713,45.12205669,13.41640786,5.283397837,5,30.04163777,28.64473164,nan,nan,0.121139315,0.00188543,nan,-0.030393086,-0.007407739,-0.006324612,0.064998198,0.001833966,0.006174724,0.001011647,0.003753308,-0.004452477,-0.000777618,-0.000755806,-66.36253146,127.882251,0.945662536,992,21880,601804,18590746,15088,302879,7604287,217742333,293446,5619415,131751663,3522145129,1,1577.056452,1663.209677,0,19,29,24,9,908.1219451,WT_MD
5,20,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,952,1332,242,1745,205,1709,222.7258403,1727.776261,952,2.84E-13,75111.44433,40704.20267,4.75E-12,-8608.396008,208099.2566,-1302226.958,78685.34349,-85214.66355,4834017.486,-14669342.81,1.269875399,1009,0.452992237,34.8155719,1,0.714714715,0.787478835,0.169696689,0.000376425,0.000936466,3.66E-06,2.11E-10,5.85E-08,3.47E-11,90.01082279,71.54042492,78.89857597,9.042432782,9.042432782,82.65267173,37.9496135,40.80441153,14.14213562,5.400563099,5,33.53739341,33.8326292,nan,nan,0.082876655,0.001455616,nan,-0.009498354,0.007441803,-0.001509301,0.086820033,-0.003047347,0.0056027,-0.000551038,-0.006382711,-0.002029529,0.000782795,-0.00031213,-39.13648255,123.254834,0.943508424,952,16875,374235,9337161,17875,308241,6929651,176966529,414311,6935529,154826455,3954051597,1,222.7258403,1727.776261,0,20,28,33,9,885.4772835,WT_MD
5,21,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1176,1702,752,1838,706,1801,727.2840136,1819.02381,1176,-8.31E-13,145489.1395,212938.3732,2.30E-12,2683.047619,-45067.32977,-502565.1647,86395.33333,-122276.4036,6695731.314,-11728306.56,1.202320012,1228,0.638360388,38.69534474,1,0.690951821,0.831725323,0.167670641,0.001840861,0.000157246,4.67E-06,4.22E-11,9.78E-08,-1.19E-10,123.8186295,73.36204464,123.7152546,-2.281503077,-2.281503077,73.4654195,44.50952788,45.54119015,16.55294536,6.195712384,5.385164807,32.97738153,34.2606584,nan,nan,0.105200046,0.004489889,nan,0.001940054,-0.000950262,-0.000309008,0.062470595,-0.002578246,0.004116954,-0.000210286,-5.72E-05,0.000789246,-0.000183137,4.27E-05,87.40570361,133.2964646,0.957654723,1176,25030,678228,20841538,21196,453819,12293397,375910041,468428,9944469,263448647,7862769687,1,727.2840136,1819.02381,0,21,18,19,7,559.0437306,WT_MD
5,22,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,926,1598,1628,1903,1581,1869,1605.650108,1883.888769,926,5.61E-13,120820.635,-247969.8105,-1.20E-12,41901.96112,-216360.0553,10609635.59,56461.5432,-33056.94601,7035533.724,-39236312.46,1.423666632,988,0.864228311,34.33685802,1,0.579474343,0.70241163,0.206748851,0.015185258,0.000837557,0.000138979,4.71E-08,1.71E-05,-5.49E-09,152.7795039,38.66993258,130.4758477,-45.25049797,-45.25049797,60.97358877,49.44160255,47.5394573,12.52996409,4.899105362,4.472135955,24.96150883,24.87406121,nan,nan,0.140902643,-0.009503232,nan,0.048866628,-0.008291815,0.013361878,0.065846208,-0.001266879,0.00886062,-0.001623864,0.003497735,0.006464531,-0.000739334,0.001457661,63.76163235,128.7106781,0.937246964,926,22826,683484,22556468,13787,381753,12025651,406830171,261733,7666427,246296085,8380656725,1,1605.650108,1883.888769,0,22,17,13,6,432.2619836,WT_MD
5,23,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1040,1596,365,1927,323,1889,343.2759615,1907.781731,1040,1.80E-12,104159.799,1812.848415,3.95E-12,-18401.35673,54850.29977,-2887093.35,76583.45288,-15748.66053,4810050.479,-2765299.317,1.194682186,1092,0.636915037,36.38913473,1,0.651629073,0.837042698,0.167107297,0.001807821,3.69E-05,3.05E-07,9.07E-13,1.07E-08,-4.77E-13,109.0054014,64.78618696,100.1536529,17.69361224,17.69361224,73.63793547,41.76226075,41.59326869,14.4222051,5.803975047,5.099019514,31.46718583,32.19594681,nan,nan,0.096301589,5.20E-05,nan,-0.017013089,0.001572518,-0.002566615,0.070805707,-0.000451503,0.004276117,-7.62E-05,-0.001190714,-0.002728199,0.000179091,-0.000268793,-63.42214663,124.9533188,0.952380952,1040,21087,531719,15006807,19533,377649,9295243,259607943,443447,8284347,197251801,5366847081,1,343.2759615,1907.781731,0,23,9,4,5,176.0954562,WT_MD
5,24,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,985,1419,1886,2009,1843,1976,1862.35533,1990.494416,985,-4.55E-13,109595.6345,318219.9755,-2.00E-12,-11448.04569,-115078.6833,-2497708.575,60920.21929,-149141.1355,4681137.457,-8504732.847,1.241870978,1025,0.692548375,35.41385254,1,0.69415081,0.805236629,0.175748774,0.00307385,0.000849189,3.10E-05,4.77E-09,1.64E-06,1.59E-09,113.8616084,59.25093359,111.2646036,11.62238141,11.62238141,61.84793836,42.682382,42.57933771,14.86606875,5.500041298,5,31.89873684,30.78985121,nan,nan,0.112958988,0.010450495,nan,-0.011799372,-0.003779239,-0.002613564,0.062789785,-0.004897866,0.00489827,-0.000283553,0.003391965,-0.001570538,-5.66E-05,-0.000208808,-77.40425043,123.9827561,0.96097561,985,19065,478605,13824297,14277,264888,6378860,178328946,267857,4703454,106096742,2802656484,1,1862.35533,1990.494416,0,24,16,15,5,542.6883918,WT_MD
5,25,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1149,1476,1127,2062,1091,2021,1109.311575,2041.118364,1149,1.68E-12,98728.45605,-52312.7942,4.97E-13,-15978.37424,-82480.14451,-2488285.438,119473.9025,103762.3915,8784331.641,12827972.64,1.208274676,1219,0.545256704,38.24855863,1,0.778455285,0.827626383,0.16527965,0.000832854,9.88E-05,4.05E-06,7.57E-11,1.14E-07,-2.84E-11,111.5327778,78.37353947,85.92554922,13.90633093,13.90633093,103.9807681,42.24363201,44.20407221,17.02938637,6.155995895,5.385164807,34.35938835,35.41153247,nan,nan,0.074782897,-0.001168982,nan,-0.012102986,-0.001843102,-0.001640364,0.090496752,0.002318675,0.005790934,0.000249481,0.000192487,-0.002722781,-0.000473067,-0.000305211,-28.50473501,132.0832611,0.942575882,1149,21040,484004,12426310,23116,407312,9069710,226904408,584530,10164510,221681212,5433715998,1,1109.311575,2041.118364,0,25,34,52,8,1488.663152,WT_MD
5,26,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,893,1178,1545,2131,1507,2100,1524.656215,2115.858903,893,-1.24E-13,80343.45801,75169.90954,2.49E-13,8686.683091,90547.84929,2282000.445,53338.22172,-11017.67062,3736887.689,8448879.892,1.176703615,933,0.622385211,33.7194738,1,0.758064516,0.849831672,0.167636651,0.001621444,0.000196684,1.10E-05,4.13E-10,3.46E-07,2.98E-10,92.82905078,56.8704786,89.97027772,-9.727528657,-9.727528657,59.72925165,38.53913352,40.31128874,14.86606875,5.492462532,5,30,30.16500717,nan,nan,0.100750591,0.00315439,nan,0.010893089,0.003799702,0.003204508,0.06688606,-0.00046234,0.005247539,0.000397026,-0.001869633,0.001154243,0.000342212,0.000292215,73.62273811,114.9116882,0.957127546,893,15767,358729,9246089,14162,258734,6086344,161835032,277932,5171732,122798998,3297282386,1,1524.656215,2115.858903,0,26,58,76,5,2172.760709,WT_MD
5,27,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1009,1705,699,2183,668,2128,681.4182359,2149.847374,1009,4.51E-13,51877.50446,128973.0825,5.94E-12,-34504.59167,-241446.071,-3493341.437,194622.4955,-139311.5612,7324894.677,22970097.06,1.719114289,1185,0.884798921,35.84269383,1,0.591788856,0.581694892,0.242122189,0.024253419,0.005136537,0.001582668,4.41E-06,0.000223601,-9.59E-07,200.7189979,43.5822905,51.41477152,34.19682029,34.19682029,192.8865169,56.67013293,55.10898293,13.60147051,4.826365604,4.123105626,27.48291005,26.40675383,nan,nan,0.050956166,0.003988147,nan,-0.033891794,-0.007466073,-0.003400694,0.191166023,-0.004307837,0.00713063,0.000703953,0.047247549,-0.013362105,-0.000380228,-0.000938615,-12.90057888,147.6396103,0.851476793,1009,13539,233547,4654971,22044,261287,3934961,69848651,676226,7426779,99091197,1542944739,1,681.4182359,2149.847374,0,27,41,35,12,1054.472235,WT_MD
5,28,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,874,1344,1776,2385,1744,2343,1758.565217,2364.16476,874,6.18E-13,47168.78261,20344.3327,-5.57E-12,31321.6087,85194.44463,3702808.13,102898.2746,84154.61636,5182604.165,17687630.51,1.316046217,919,0.846694874,33.35882735,1,0.650297619,0.759851734,0.196454735,0.012047764,0.000322198,2.16E-05,-6.45E-10,-1.27E-06,-1.68E-09,133.8168467,37.8845917,53.96885882,-35.83708089,-35.83708089,117.7325796,46.27169273,45.18849411,12,4.920054439,4.472135955,24.53116602,24.62018414,nan,nan,0.061749266,0.000900876,nan,0.041003525,0.00377253,0.005546218,0.134705469,0.003726485,0.007762717,0.000896148,-0.003397995,0.010140823,0.000928162,0.001191345,24.17132175,120.2253967,0.951033732,874,12730,232584,4782028,18498,300749,5920191,128570129,494404,8611085,175876999,3915870533,1,1758.565217,2364.16476,0,28,58,66,6,1791.185019,WT_MD
5,29,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1136,1540,570,2390,526,2355,547.5475352,2371.673415,1136,6.89E-13,137159.4331,7126.670093,4.19E-13,-20112.86444,-9619.627325,-5514044.074,82839.83715,15152.8315,8183216.939,14384218.8,1.293413144,1203,0.685607711,38.03156745,1,0.737662338,0.773148166,0.170476522,0.002743355,2.09E-06,3.30E-07,-2.41E-13,-1.03E-10,-1.30E-13,126.5808252,67.0805042,120.7389376,17.7049863,17.7049863,72.92239186,45.0032577,45.31004304,14.14213562,5.756921111,5.099019514,33.30052335,32.76107549,nan,nan,0.106284276,0.000163848,nan,-0.015585375,-0.000221163,-0.003761276,0.064192246,0.000348376,0.00558199,0.000291113,0.000481133,-0.001938641,2.86E-05,-0.000381677,-71.73932165,135.882251,0.944305902,1136,24478,664600,20238514,18941,388019,10204767,303294287,398651,7934399,202834447,5880781187,1,547.5475352,2371.673415,0,29,8,4,4,129.2253988,WT_MD
5,30,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,857,1209,1538,2397,1507,2358,1523.833139,2378.819137,857,8.35E-13,44845.13886,-77524.28505,4.58E-12,-17324.86348,100788.4703,-2530703.04,91738.96616,20148.47646,4059668.304,-6881555.846,1.338980528,938,0.773531019,33.03280627,1,0.708850289,0.74683685,0.185968127,0.006302443,0.00058663,2.83E-05,-9.85E-10,-2.60E-07,-3.51E-09,113.7050704,45.66961452,52.32805001,20.21571001,20.21571001,107.046635,42.65303186,40.60788101,12.36931688,4.904457726,4.472135955,27.06226845,27.031719,nan,nan,0.061059568,-0.003605668,nan,-0.023588926,0.004687689,-0.004020673,0.124908559,0.000937109,0.006449827,-0.000373468,-0.00929186,-0.004224367,0.000330755,-0.000643289,-18.23029933,120.0832611,0.913646055,857,14426,287680,6274802,17842,283012,5506774,118467778,463194,7095780,135334210,2865894258,1,1523.833139,2378.819137,0,30,66,76,7,2195.849021,WT_MD
5,31,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1126,1976,121,2421,69,2383,95.84191829,2403.132327,1126,-3.55E-12,157415.8615,-414339.8484,1.14E-13,9411.554174,505733.5251,-546082.3747,82349.2833,123152.2299,7636930.711,2573763.21,1.499888618,1272,0.698590625,37.86380498,1,0.569838057,0.666716174,0.189107724,0.003725826,0.002021402,8.96E-05,1.60E-08,-1.08E-06,-3.46E-08,140.8329113,72.10238598,139.8009427,-8.358396247,-8.358396247,73.13435462,47.4692172,51.03920062,14.31782106,5.39684457,5,35.26053971,33.96524953,nan,nan,0.124157143,-0.009738918,nan,0.007423087,0.011887096,-0.00038251,0.064950581,0.002894652,0.005349383,5.37E-05,-0.005350899,0.001320783,0.00076696,9.04E-05,82.96160096,145.6812409,0.885220126,1126,30224,968686,34037738,22669,617891,20512885,745780109,538729,14962625,506905455,18709032167,1,95.84191829,2403.132327,0,31,25,25,8,748.724974,WT_MD
5,32,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,911,1320,1103,2477,1073,2433,1086.679473,2455.702525,911,1.72E-13,44620.40615,55226.11986,3.59E-12,-5540.862788,87181.31957,-819678.3929,109932.3842,-200860.4145,4017540.52,-14827916.45,1.317490796,977,0.774631605,34.05761626,1,0.690151515,0.759018585,0.186225906,0.006371454,0.001006903,4.89E-05,-4.20E-09,-2.07E-06,-1.00E-08,121.1845425,48.46725814,48.97958962,6.082176496,6.082176496,120.672211,44.03354039,43.56604182,13,5.098126108,4.472135955,27.86531313,27.84737205,nan,nan,0.053764643,0.002204695,nan,-0.006676374,0.003480387,-0.001084147,0.132461263,-0.008018597,0.005313799,-0.000649779,-0.007371478,-0.001099359,0.000563288,-0.000210083,-4.814937184,122.8111832,0.932446264,911,12462,215094,4218366,20682,277378,4818766,95415112,579466,7474346,127029502,2476854560,1,1086.679473,2455.702525,0,32,42,49,9,1449.207306,WT_MD
5,33,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1692,2597,541,2553,488,2504,514.4834515,2524.223404,1692,-6.96E-13,254820.5366,-265417.3274,4.90E-12,31753.25532,-1062526.661,14466674.69,239063.5532,-206946.0928,26591361.8,-161932089.1,1.340930847,1792,0.48370628,46.41466697,1,0.651520986,0.745750612,0.172513989,0.000522372,0.00123243,1.73E-05,1.68E-09,2.80E-07,-1.89E-09,165.2825614,126.6111088,150.603154,-18.76669936,-18.76669936,141.2905161,51.42490624,54.3783045,19.6977156,7.009972879,6.08276253,44.94061363,45.00864073,nan,nan,0.089008956,-0.002253867,nan,0.01109143,-0.00902275,0.002986535,0.083505033,-0.001757342,0.005489585,-0.000812703,0.007907753,0.001506343,-0.000874565,0.000418711,51.96730237,168.8528137,0.944196429,1692,44810,1441544,51408698,34218,937964,29772272,1036520084,931068,25735266,797924794,26854362894,1,514.4834515,2524.223404,0,33,40,52,8,2021.824631,WT_MD
5,34,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1052,1728,785,2551,737,2515,762.2823194,2534.110266,1052,1.01E-12,142381.1511,-243983.5521,2.12E-12,-49989.74905,-71597.91736,-13235513.95,74741.20913,173320.8515,9821104.389,33462425.13,1.31366585,1094,0.845350384,36.59846993,1,0.608796296,0.761228588,0.196188285,0.011896747,0.000465042,2.41E-05,-2.52E-09,-2.60E-06,-4.37E-10,160.5670216,45.82305469,135.3432996,47.51877286,47.51877286,71.04677674,50.68601726,49.979996,13.34166406,5.414175777,5,27.00680078,27.07709133,nan,nan,0.128653327,-0.006797062,nan,-0.045169936,-0.001994624,-0.011368249,0.067534959,0.004828491,0.008435544,0.00088614,-0.002506047,-0.006305068,-0.000964234,-0.001336595,-62.03992493,131.7817459,0.961608775,1052,26597,814815,27555881,20104,458286,12972020,412074528,458934,9865602,264584488,8004802620,1,762.2823194,2534.110266,0,34,47,47,8,1633.119,WT_MD
5,35,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1214,1890,1573,2600,1528,2558,1552.10626,2581.611203,1214,-4.76E-13,133859.2924,-388522.2409,-6.04E-13,-35148.84514,482648.3229,-9597582.618,131960.4876,75631.78269,12212165.27,-50113685.93,1.377297553,1328,0.646848543,39.31555427,1,0.642328042,0.72605952,0.180364026,0.002276796,0.001485393,3.81E-05,6.42E-09,6.08E-07,6.38E-09,138.4444439,80.51748362,110.2630086,28.95292021,28.95292021,108.698919,47.06496683,47.50789408,15.55634919,5.716784294,5,36.76555888,35.89261398,nan,nan,0.090826201,-0.007566049,nan,-0.023849193,0.009399053,-0.00536421,0.089537825,0.001472847,0.006825534,-0.000803879,-0.008432926,-0.003642787,0.000999872,-0.000613753,-45.77361755,144.9533188,0.914156627,1214,29265,839329,26298255,28664,655833,18605601,584964159,808752,17911805,503226997,15775895891,1,1552.10626,2581.611203,0,35,40,60,6,1555.976862,WT_MD
5,36,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,948,1800,1344,2676,1304,2631,1324.31962,2652.848101,948,-1.82E-12,72534.15506,-153992.1086,4.50E-12,24771.02532,54522.9142,2995183.584,92174.12658,168416.6659,3971950.619,10861220.54,1.515550742,1085,0.699230787,34.74235295,1,0.526666667,0.659826142,0.183273115,0.00351647,0.000583787,1.52E-05,3.33E-10,5.41E-07,1.39E-09,114.979576,58.76333711,76.5128218,-26.12977354,-26.12977354,97.23009133,42.89141192,44.91102315,12.20655562,4.838867158,4.242640687,30.8,30.6628993,nan,nan,0.080709728,-0.00556516,nan,0.027563052,0.001970417,0.003515592,0.102563387,0.006086452,0.00466207,0.000414047,0.00188888,0.005811193,0.000803098,0.000501866,34.18756181,134.3675324,0.873732719,948,19263,463951,12221049,20712,445631,11197647,304008455,544692,12318751,316706271,8685337051,1,1324.31962,2652.848101,0,36,27,29,6,968.2468375,WT_MD
5,37,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,751,1188,680,2752,647,2716,663.0825566,2734.183755,751,7.74E-13,42396.88149,14413.15139,2.68E-12,14329.60719,40407.41373,1833704.239,55386.64181,20556.10042,2052830.023,4123488.112,1.246676473,799,0.697781164,30.92253059,1,0.632154882,0.802132728,0.173374734,0.003112522,0.000136444,5.79E-06,-1.57E-10,-2.90E-07,-4.29E-11,86.05135193,44.15307324,56.45390345,-19.08070198,-19.08070198,73.75052172,37.10554717,35.12833614,11.40175425,4.824324216,4.242640687,25.43994912,26.57911157,nan,nan,0.075171642,0.000932522,nan,0.02540706,0.002614335,0.004329218,0.098203092,0.001329967,0.004846555,0.000355243,-0.003430709,0.003620202,0.000245806,0.000481041,32.80881857,108.4680374,0.939924906,751,12078,236642,5183922,13656,233953,4804361,109165435,303704,5426025,113516917,2605528419,1,663.0825566,2734.183755,0,37,16,18,4,779.6660999,WT_MD
5,38,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1029,1554,1744,2761,1707,2719,1723.941691,2738.906706,1029,-2.78E-12,75666.50146,28170.3267,2.04E-12,-3384.597668,-24248.11343,-1228770.871,96899.04373,-19705.91618,4229116.08,-3528411.734,1.173728608,1076,0.47827171,36.19618062,1,0.662162162,0.851985709,0.162975881,0.000442979,1.78E-05,3.06E-07,-3.34E-13,2.07E-09,-6.32E-13,94.67980104,73.02238088,73.53401502,3.289210561,3.289210561,94.16816689,38.92141848,41.19465985,15.8113883,5.894227029,5.099019514,33.28022308,34.18125355,nan,nan,0.071461628,0.00082938,nan,-0.003196512,-0.000713904,-0.001127781,0.091514254,-0.000580174,0.003881535,-0.000100954,0.001207791,0.000276552,-3.19E-05,-5.47E-05,-8.841460243,123.1959595,0.956319703,1029,17433,371011,8877561,20484,343649,7246677,171347459,504668,8395471,172865295,3969586093,1,1723.941691,2738.906706,0,38,42,52,6,1289.91084,WT_MD
5,40,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/20-2-1_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,20-2-1,0,slice2,1173,1760,1064,2881,1020,2841,1041.401535,2858.85081,1173,-6.82E-13,123549.8772,-19313.56382,-2.77E-12,-17962.73146,-190879.0511,-4467419.324,105848.8917,84094.80818,6591022.142,19123033.68,1.199196878,1225,0.545225205,38.64595692,1,0.666477273,0.83389143,0.166722824,0.000847232,0.000294014,1.89E-06,-1.01E-11,2.81E-08,4.35E-11,114.8543416,80.71153131,105.3281136,15.31349655,15.31349655,90.23775936,42.86804715,44.38468204,16.2788206,6.15413904,5.385164807,36.61021295,35.93583867,nan,nan,0.089793788,-0.000409843,nan,-0.013054984,-0.004050543,-0.002767978,0.076929036,0.001784531,0.004083746,0.00034595,0.003997591,-0.001368606,-0.000279949,-0.000247869,-58.11506107,132.9533188,0.95755102,1173,25104,660814,19411434,20939,430164,10836326,305104908,479627,9707550,234977124,6302686998,1,1041.401535,2858.85081,0,40,54,74,7,2198.275429,WT_MD
