ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton,Group
7,54,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1397,2800,485,3194,429,3144,463.0858984,3172.068719,1397,1.65E-12,311343.6922,-2605788.617,-8.64E-12,-112066.2462,1179070.775,-59698509.18,185047.403,779638.2557,52799298.69,-254400071.5,2.412167296,1918,0.826265572,42.17482239,1,0.498928571,0.414564944,0.254349665,0.017377262,0.008309785,0.000640495,1.42E-06,6.10E-05,4.24E-07,269.7414963,85.5849856,222.8659214,80.21921707,80.21921707,132.4605605,65.6952353,69.35416354,12.64911064,4.678827649,4,42.19044391,37.00486143,nan,nan,0.159531798,-0.03572302,nan,-0.057422489,0.016164001,-0.021896478,0.094817867,0.01068814,0.019365956,-0.00249649,-0.012455912,-0.012962068,0.000472736,-0.00410022,-59.70039972,205.7817459,0.728362878,1397,47618,1934446,84556400,39212,1224510,47836734,2043648366,1285678,38312016,1482318316,63297737748,0.369795352,0.070686929,0.124230022,0.049957035,0.053908515,0.015822395,0.021994471,0.037978473,0.041134781,0.020219713,0.012664749,0.006865759,0.018998809,0.009717753,0.029758294,0.014381216,0.018940337,0.009782066,0.006811778,0.00744612,0.004252606,0.005572258,0.002681978,0.015372678,0.013626837,0.004990599,0.000442859,0.00250638,0.010647463,0.004023907,1,463.0858984,3172.068719,0,54,20,21,7,694.8549146,KO
7,55,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1972,4248,914,3279,855,3207,884.0973631,3240.926471,1972,3.50E-12,396697.3063,-702612.8385,-5.57E-12,-383315.8824,1256893.926,-161017028.8,641732.3382,-1262894.06,193929008.9,-991796578.6,2.053464708,2281,0.934491261,50.10816682,1,0.464218456,0.486981829,0.267031968,0.042834213,0.000701757,0.000220903,8.50E-08,4.05E-05,1.86E-08,467.3603006,59.22674019,201.1649626,194.3792507,194.3792507,325.4220782,86.47407016,86.02325267,15,5.669318809,5.099019514,35.32870854,30.7835645,nan,nan,0.10201063,-0.004068636,nan,-0.0985696,0.007278323,-0.020996702,0.165021338,-0.007313069,0.02528844,-0.002912383,0.002279925,-0.033114806,0.003469867,-0.007630744,-36.1373983,225.5807358,0.8645331,1972,57380,2066304,82507076,66903,1563385,49052333,1774263061,2911515,57445405,1613780105,53961215293,0.339301133,0.018586628,0.144106349,0.075464013,0.015460348,0.002479174,0.046921435,0.052284473,0.034369244,0.012633537,0.004657524,0.002150494,0.011528658,0.020054074,0.022471593,0.020141329,0.007130634,0.007338593,0.004157534,0.002990196,0.004078217,0.006849096,0.005984739,0.013519376,0.012486924,0.004924228,0.005434543,0.007249063,0.001179098,0.003021826,1,884.0973631,3240.926471,0,55,30,27,11,796.1097521,KO
7,56,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,884,1472,1199,3314,1167,3268,1182.718326,3290.65724,884,-1.03E-13,48610.86312,-52499.96512,-3.05E-12,20473.65271,181144.7082,2173453.891,106239.1437,257994.1861,5169155.031,29108612.35,1.480082671,980,0.791756265,33.54912454,1,0.600543478,0.675637935,0.198155759,0.008183916,0.002030616,9.06E-05,8.75E-09,-1.59E-06,-3.79E-08,127.5703752,47.59931571,54.98966417,-23.16024063,-23.16024063,120.1800268,45.17882251,46.09772229,12.80624847,4.726419837,4.123105626,27.40652563,27.59690293,nan,nan,0.062205502,-0.002259583,nan,0.026199367,0.007796416,0.003146253,0.135950257,0.011103995,0.007482776,0.001417224,-0.004274435,0.008459499,0.002213596,0.001043986,17.69769377,128.2253967,0.902040816,884,13895,267017,5672723,20029,335296,6874636,154418590,560041,9988654,213974922,4961962852,0.529667651,0.098460096,0.143766209,0.064772749,0.060482454,0.009782276,0.000899342,0.019313577,0.049887131,0.010487425,0.009273763,0.005013414,0.01079273,0.014158616,0.025017089,0.018136147,0.012176085,0.00092584,0.007086997,0.003598005,0.007546004,0.008790708,0.003593489,0.003342449,0.0091244,0.004691678,0.003791179,0.009076465,0.003228597,0.004169308,1,1182.718326,3290.65724,0,56,17,19,6,538.3280011,KO
7,57,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1371,1998,712,3402,675,3348,692.9496718,3371.808899,1371,-2.67E-12,117547.5274,56319.05089,-3.41E-13,-41301.186,-83579.07197,-6107806.349,220519.9314,-157846.5306,16010368.99,7145420.045,1.583986671,1529,0.7494332,41.78051479,1,0.686186186,0.631318444,0.179857461,0.004932414,0.000166775,3.38E-05,2.52E-09,2.34E-06,3.30E-10,171.4357427,75.14883704,85.73853199,30.12486214,30.12486214,160.8460477,52.37338907,57.27128425,16.4924225,6.030362996,5.099019514,35.33808834,34.67537156,nan,nan,0.062537222,0.000809211,nan,-0.021972912,-0.001200892,-0.002370134,0.117320239,-0.002267991,0.006212823,7.49E-05,0.006828759,-0.007045913,0.000283406,-0.000623206,-19.36793912,165.1959595,0.896664487,1371,24609,559271,14314929,32642,544612,11749362,290293660,997690,15783690,323841592,7700564406,0.532198602,0.040732758,0.205885523,0.064864796,0.016292124,0.000372367,0.009371383,0.020865236,0.026613292,0.019543489,0.001602143,0.008098935,0.027450512,0.018157304,0.008128656,0.015023212,0.007960586,0.004663542,0.011935508,0.005915237,0.014449623,0.007791973,0.006760611,0.002574065,0.011314771,0.008893455,0.002027447,0.004886149,0.01105135,0.002277123,1,692.9496718,3371.808899,0,57,58,74,13,1729.741361,KO
7,58,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1300,2352,1064,3434,1008,3392,1038.614615,3412.256923,1300,1.65E-12,210133.9223,-1024439.448,3.53E-12,70148.71846,-727031.3862,34540732.11,131020.1877,-164605.4138,24357593.51,-290614260.2,1.917646407,1542,0.800885004,40.68428945,1,0.552721088,0.52147257,0.201866337,0.009083139,0.001471117,0.000488373,4.11E-07,4.64E-05,5.12E-08,193.1616971,69.26454133,161.6414787,-53.96055266,-53.96055266,100.7847598,55.59304951,59.94163828,16.1245155,5.616388756,5,34.64823228,33.29012859,nan,nan,0.124339599,-0.01681233,nan,0.041508117,-0.011931493,0.015721772,0.077526738,-0.00270138,0.011086752,-0.003668725,0.00155903,0.00637398,-0.00214646,0.002456751,59.70932716,176.9949494,0.84306096,1300,39799,1428565,55576867,26334,876354,32506452,1290825336,664466,23019760,867838058,34733826550,0.460219819,0.067734833,0.172152666,0.072458865,0.037830544,0.013231767,0.032978139,0.019975308,0.02886227,0.010981182,0.017619572,0.007101664,0.000593657,0.019974229,0.004596231,0.017835006,0.015804874,0.012494798,0.012565167,0.003410021,0.012409407,0.007590704,0.014594893,0.005706406,0.011780502,0.003599296,0.005840768,0.00732809,0.004620461,0.002460623,1,1038.614615,3412.256923,0,58,33,27,10,1019.518917,KO
7,59,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,916,2695,1737,3451,1682,3402,1706.232533,3426.482533,916,-5.00E-12,155153.4705,490616.6927,5.28E-12,-115946.7795,-323181.6833,-46963027.79,120248.7205,139646.8767,39988782.47,227493878.7,2.567834785,1113,0.959060218,34.15095054,1,0.339888683,0.389433154,0.328228618,0.078113345,0.001479678,0.000773307,8.24E-07,0.000191153,7.73E-08,278.3340493,22.32336452,169.381518,126.5794536,126.5794536,131.2758958,66.73338586,70.17834424,10.44030651,3.843393908,3.605551275,22.627417,18.89904316,nan,nan,0.184914321,0.019319845,nan,-0.138187176,-0.012726473,-0.061104004,0.143314297,0.005499112,0.052029753,0.009779926,0.000183475,-0.046056374,-0.006064947,-0.023809508,-49.27996668,171.9238816,0.823000898,916,22197,693043,24804327,22426,427492,11024898,332557900,669294,10680994,241797460,6507841126,0.236809629,0.015645339,0.119089842,0.049803545,0.015962206,0.004067502,0.062943089,0.035527505,0.026102899,0.010789749,0.006030699,0.00167288,0.030575817,0.020061054,0.020545092,0.0168211,0.00628065,0.005646508,0.003086149,0.000857045,0.006306535,0.011624767,0.011266354,0.013891164,0.011803141,0.001836931,0.006201512,0.003464022,0.001252344,0.000623587,1,1706.232533,3426.482533,0,59,13,8,5,323.8772052,KO
7,60,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1600,2553,531,3510,494,3441,511.0425,3473.201875,1600,-1.50E-12,116659.11,181201.8406,2.10E-11,-92859.7275,-101210.0644,-15254579.38,459443.7944,-461181.0175,27068184.52,22471559.13,1.611880469,1751,0.89844204,45.13516668,1,0.62671367,0.620393397,0.225040197,0.0231923,0.000335214,4.51E-05,5.34E-09,6.47E-06,1.48E-09,301.8643039,58.20001138,72.91194375,58.03732969,58.03732969,287.1523715,69.49697016,68.26419266,14.14213562,5.869682274,5.385164807,30.76397225,30.51557278,nan,nan,0.045569965,0.001769549,nan,-0.036273331,-0.00098838,-0.003724263,0.179470232,-0.004503721,0.006608443,0.000137156,0.007120168,-0.01050668,0.000152851,-0.000867858,-14.22433423,180.0243866,0.913763564,1600,27268,581374,14065594,51523,785221,15454999,351596869,2118581,29664221,537290683,11337461477,0.437163792,0.0452651,0.157563306,0.091523103,0.026320128,0.018812696,0.037674535,0.049725928,0.030766962,0.01154535,0.016964058,0.006602467,0.009315547,0.003859362,0.014444367,0.015407658,0.004213476,0.006696869,0.00844379,0.00421148,0.010268274,0.00361319,0.003868739,0.006117237,0.012924307,0.007655601,0.007621709,0.005992357,0.004742382,0.003103313,1,511.0425,3473.201875,0,60,37,42,7,1209.869209,KO
7,61,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,867,1365,1180,3501,1141,3466,1161.078431,3482.867359,867,-2.27E-13,87300.66667,-87535.75163,-2.27E-13,14301.01961,100865.0834,1044896.951,50519.74625,65990.28202,3996754.633,9013466.547,1.437681851,992,0.710852137,33.22497081,1,0.635164835,0.695564182,0.183347652,0.003842076,0.000344697,2.47E-05,-2.25E-09,-1.48E-06,4.02E-10,106.3514808,52.61093318,100.6928105,-16.4948323,-16.4948323,58.26960352,41.25074172,39.05124838,11.66190379,4.740975091,4.242640687,28.82768484,29.0133578,nan,nan,0.116139343,-0.00395492,nan,0.019025181,0.004557148,0.001603305,0.067208309,0.002981482,0.006132678,0.000469705,0.000318435,0.00436027,0.000758962,0.000455134,71.06510148,125.1543289,0.873991935,867,17408,436826,12188966,14624,307928,8043250,230012282,297188,6515500,174069786,5030044798,0.709628906,0.065037996,0.118032707,0.091867847,0.030528022,0.017975515,0.02060565,0.027408499,0.030108241,0.0070574,0.013351343,0.033559731,0.014340678,0.013632571,0.009387459,0.008622982,0.012692915,0.014507777,0.000548007,0.008216926,0.000578554,0.006108191,0.00639647,0.001627027,0.009245055,0.003391439,0.003600991,0.005867338,0.009845349,0.010212703,1,1161.078431,3482.867359,0,61,16,11,7,313.2497868,KO
7,62,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,890,1386,1238,3696,1205,3654,1220.14382,3676.617978,890,-1.31E-12,49701.59101,29903.07045,2.39E-12,-352.1011236,84090.43583,755797.9867,95084.11236,44488.28004,3434122.923,2056174.249,1.483567354,1007,0.69089211,33.6627865,1,0.642135642,0.67405096,0.182787152,0.003283385,0.000536239,8.22E-05,1.11E-08,3.62E-06,1.32E-08,106.8391505,55.84141505,55.84448428,0.39561924,0.39561924,106.8360813,41.34521023,43.65775991,12.80624847,4.823553964,4.123105626,29.75373036,29.89084543,nan,nan,0.062746612,0.001265438,nan,-0.000444516,0.003558538,0.001072101,0.120040541,0.001882654,0.004871311,9.78E-05,-0.012062724,-0.003172101,0.00017002,-9.60E-05,-0.444494683,128.8111832,0.883813307,890,13478,253810,5378900,20130,304493,5814095,125993741,550384,8363477,159751531,3466657589,0.59453473,0.060291847,0.17634936,0.068745114,0.018521805,0.019902791,0.008503828,0.025247802,0.036489033,0.0265169,0.023080228,0.004237438,0.007022722,0.018218842,0.020541489,0.018437628,0.008393657,0.009420637,0.007605327,0.003460745,0.006934661,0.000502938,0.007380983,0.003379826,0.011125323,0.012731055,0.003200012,0.007249811,0.007463791,0.000300208,1,1220.14382,3676.617978,0,62,15,14,5,576.35744,KO
7,63,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1273,1716,892,3705,848,3666,869.0636292,3686.260801,1273,-1.02E-12,151043.846,140982.2647,4.95E-12,26801.8751,142470.466,7798645.643,119995.414,-28821.6497,12388699.01,25118989.55,1.27492949,1356,0.609972864,40.25958197,1,0.741841492,0.784357102,0.16725357,0.001461234,9.68E-05,4.47E-06,9.27E-11,1.66E-07,6.24E-12,130.787803,82.12599124,118.6518822,-21.05410455,-21.05410455,94.26191201,45.74499806,48.41487375,17.08800749,6.356959727,5.830951895,36.86541501,36.24935668,nan,nan,0.093206506,0.002438336,nan,0.016538967,0.002464075,0.003780367,0.074047064,-0.00049848,0.00600538,0.000341274,-0.001623607,0.002336708,0.000184752,0.000450195,60.04016751,142.8111832,0.93879056,1273,26814,715844,21582318,25792,570075,15775133,489750621,642562,14591921,409793323,12876955967,0.691482057,0.055811593,0.179994565,0.058728974,0.006737352,0.009110705,0.041295624,0.005156948,0.033865561,0.022186933,0.011608562,0.007190771,0.014474713,0.017199044,0.012568076,0.008344553,0.010385161,0.006363242,0.010598677,0.007383789,0.005231265,0.007274366,0.00490199,0.008670216,0.008645808,0.006993833,0.005938567,0.00462098,0.00524428,0.002859275,1,869.0636292,3686.260801,0,63,14,12,6,478.3452454,KO
7,64,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,938,1408,1503,3773,1471,3729,1486.702559,3750.988273,938,-5.76E-13,57972.01386,-47758.49176,-1.12E-12,-29261.27186,-84014.2097,-3434778.546,108298.871,217064.3039,6481548.257,29579991.64,1.33187949,1007,0.796293665,34.5586269,1,0.666193182,0.750818679,0.188977688,0.007696014,0.000691817,0.000105234,2.76E-08,8.28E-06,6.75E-09,129.7744661,47.48660523,61.80385273,31.19538577,31.19538577,115.4572186,45.56743856,46.32493929,14.14213562,5.152177159,4.472135955,28.99137803,27.5642102,nan,nan,0.065888969,-0.001772326,nan,-0.033257341,-0.003117781,-0.004161886,0.123088719,0.008055292,0.007853627,0.001170275,-0.004991351,-0.010133783,-0.001677587,-0.001230994,-24.65294656,125.2964646,0.931479643,938,14729,289255,6314903,20625,294604,5357250,109816432,561807,7752062,135744912,2690977382,0.556523156,0.056069579,0.177471608,0.08898954,0.024696707,0.00770326,0.008817273,0.020565382,0.036692767,0.010964887,0.0270337,0.006889025,0.014404154,0.01913559,0.009788434,0.016989387,0.01208608,0.014383288,0.009166335,0.00623567,0.005263834,0.008273073,0.003153607,0.000694235,0.007094338,0.002280027,0.004369569,0.001385152,0.007326902,0.00494945,1,1486.702559,3750.988273,0,64,13,10,7,266.7645057,KO
7,65,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,985,1400,707,3778,667,3743,684.7228426,3758.781726,985,-8.67E-13,101805.336,174636.2655,2.20E-12,-28712.58883,40105.17411,-6188886.424,70516.07107,-167054.3748,6682415.409,-26586397.95,1.265451944,1031,0.741755359,35.41385254,1,0.703571429,0.79023151,0.177609737,0.004543188,0.00049537,1.30E-05,-2.90E-10,-5.20E-07,-9.96E-10,120.66886,54.27673098,103.3556711,29.14983638,29.14983638,71.58991986,43.93975148,45.48626166,14.14213562,5.475129796,5,30.35668463,29.4690973,nan,nan,0.104929615,0.005735138,nan,-0.029593743,0.001317073,-0.006475955,0.072680122,-0.005486145,0.006992376,-0.000886406,0.002273439,-0.004625022,0.000772854,-0.000884016,-59.29232375,125.1543289,0.955383123,985,17457,411193,11070705,15545,246789,5511703,143602479,315843,4524313,94465559,2339125135,0.606158024,0.104783742,0.159898488,0.061617969,0.042763503,0.002975406,0.016293263,0.021735824,0.036159998,0.028080517,0.005102448,0.007436724,0.009924225,0.004712868,0.010684682,0.01161623,0.013390506,0.008844719,0.008714776,0.004606148,0.002486392,0.005731116,0.008693106,0.007342236,0.01208566,0.003093487,0.005996111,0.009307139,0.007305016,0.002609818,1,684.7228426,3758.781726,0,65,11,5,6,359.3919246,KO
7,66,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,885,1248,1081,3805,1055,3757,1067.364972,3779.242938,885,-1.49E-13,32081.11412,33301.87376,-2.99E-12,-1605.468927,-42577.45432,41339.07296,133618.7684,-199909.0806,3863601.132,-10080972.62,1.448271912,957,0.871860722,33.56809493,1,0.709134615,0.690478074,0.211561023,0.016823458,0.000933824,9.57E-05,5.91E-09,-4.52E-07,2.80E-08,151.0103356,36.22117005,36.24984647,1.814089183,1.814089183,150.9816592,49.15450508,47.26520919,11.18033989,4.694912998,4.242640687,24.21028513,24.07361047,nan,nan,0.040960278,0.001429258,nan,-0.002049818,-0.001827349,5.96E-05,0.170600745,-0.008579744,0.005573942,-0.000488879,0.008507129,-0.001587051,-0.000168323,-6.48E-06,-0.905633972,126.9116882,0.92476489,885,10943,167391,2896451,19685,241799,3640987,62151119,571471,6794893,98505257,1625985817,0.504394359,0.107244112,0.120603697,0.084886102,0.069820576,0.033785071,0.001075763,0.016471893,0.030155703,0.008639543,0.012925627,0.013290485,0.005436409,0.004759316,0.014209195,0.014070383,0.010977954,0.006640862,0.003131763,0.006926062,0.020257375,0.008701794,0.009708455,0.00552035,0.010508378,0.003249266,0.002752894,0.007289496,0.004104058,0.002330848,1,1067.364972,3779.242938,0,66,21,19,6,596.6000811,KO
7,67,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1245,1974,888,3986,841,3944,863.6417671,3965.571084,1245,3.49E-12,155738.2281,38312.92167,5.23E-12,-48413.29639,344662.6198,-11872960.62,122010.959,-209948.0486,11616078.81,-71990815.71,1.284876614,1311,0.734333087,39.81435964,1,0.630699088,0.778284848,0.179190134,0.004375683,0.000656358,1.71E-05,1.80E-09,1.11E-06,-1.03E-10,152.7235773,70.36813924,125.0909463,38.88618184,38.88618184,98.00077031,49.43255241,48.87739764,15.8113883,5.961598648,5.385164807,33.9411255,33.55428777,nan,nan,0.100474656,0.000700522,nan,-0.031233881,0.00630189,-0.006152491,0.078715478,-0.003838738,0.006019376,-0.001057266,-0.003613412,-0.004849907,0.000988658,-0.00077458,-54.60229084,141.7817459,0.949656751,1245,28189,793987,25067959,26856,559654,15279498,477824236,701324,13580612,354397016,10760322134,0.654200324,0.064437534,0.159652362,0.087748863,0.010899825,0.034021298,0.007900374,0.022643982,0.021887957,0.013958711,0.012760563,0.026533893,0.010624296,0.02167191,0.005323954,0.017763692,0.007400543,0.007087366,0.003842859,0.009900736,0.008928496,0.006009071,0.009671544,0.006826063,0.001870163,0.003421802,0.000902467,0.007546183,0.004383685,0.003421126,1,863.6417671,3965.571084,0,67,27,18,10,640.2691281,KO
7,68,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1281,2106,1040,4050,1001,3996,1021.027322,4023.626854,1281,-3.11E-12,122810.0437,-163397.4232,-3.98E-12,-43974.93989,-658770.5669,-5438100.775,215543.6362,539303.8122,20450388.47,74042987.6,1.833137455,1576,0.740499625,40.38588685,1,0.608262108,0.545512829,0.206192396,0.006066171,0.002140422,0.000139574,5.79E-08,1.01E-05,-4.97E-08,181.9519746,82.18048441,95.87044787,34.32860257,34.32860257,168.2620111,53.95583002,55.97320788,13,4.99963908,4.472135955,38,36.26138098,nan,nan,0.074840318,-0.002782098,nan,-0.026798285,-0.011216603,-0.00258702,0.131352077,0.009182494,0.009728686,0.000984152,0.001286396,-0.009015667,-0.002693842,-0.001015107,-21.74170559,171.7817459,0.812817259,1281,25655,636611,17505329,35390,664792,15167388,385684630,1193258,22007288,480670692,11632787318,0.520185246,0.075744435,0.147708732,0.064148537,0.029882827,0.024855851,0.010697681,0.038805883,0.049516855,0.014645336,0.027171281,0.014980425,0.01207118,0.00922656,0.023446703,0.009018115,0.007804382,0.015432124,0.011938761,0.004633896,0.000916869,0.004104491,0.007684691,0.006654963,0.011195796,0.002218925,0.009376832,0.007002538,0.010571385,0.008872007,1,1021.027322,4023.626854,0,68,20,18,8,395.8893993,KO
7,69,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO/13-2-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,13-2-1,0,slice3,1502,2835,109,4092,46,4047,79.51065246,4069.587217,1502,-2.43E-12,331359.3296,-791071.3812,-4.55E-12,-165315.3955,1008060.586,-77488827.88,192830.0746,-609214.5968,51420459.41,-545486106.9,1.692869664,1693,0.901255665,43.73106214,1,0.529805996,0.59071293,0.232353047,0.025249182,0.001333442,0.000390593,2.82E-07,6.19E-05,6.59E-09,293.8309714,55.16330564,220.6120703,110.0635123,110.0635123,128.3822068,68.56599407,68.47627326,15,5.70196815,5,32.45182753,29.70880156,nan,nan,0.146878875,-0.009047755,nan,-0.073277971,0.011529535,-0.022868058,0.085474172,-0.006967797,0.015174911,-0.004153736,5.04E-05,-0.011626065,0.002508611,-0.003614607,-56.36647005,178.7523087,0.887182516,1502,50333,2018051,89043269,33926,971567,35510563,1478163491,959124,24063627,801726839,31174865163,0.407306316,0.045807831,0.155258323,0.086945761,0.01933469,0.007728408,0.037158659,0.055359642,0.031950054,0.011900836,0.005045551,0.00379207,0.014712487,0.012350693,0.015325929,0.015592983,0.00554031,0.012426127,0.010136878,0.004356763,0.004093122,0.000667801,0.005457482,0.006290071,0.008863618,0.002326441,0.005420678,0.012092648,0.009259283,0.00316981,1,79.51065246,4069.587217,0,69,13,9,6,414.2031084,KO
