ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Iba1_nuc,Location_Center_Z
5,7,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,4168,10395,664,908,587,773,618.4064299,833.8102207,4168,-1.57E-11,1308935.508,10329836.43,-5.17E-11,-512250.5139,-8916540.619,-235120171.7,3391748.885,-18381542.37,980636515,-2277341381,8.618137344,7389,0.813094445,72.84821496,-3,0.400962001,0.116034354,0.270586218,0.01785228,0.005311782,0.000191514,1.47E-07,2.06E-05,1.26E-07,842.3499701,285.453387,314.0440278,122.9007951,122.9007951,813.7593293,116.0930641,134.3726163,18.24828759,4.894490104,4,75.46753245,67.58146337,nan,nan,0.075346456,0.009210308,nan,-0.029486755,-0.007950183,-0.003247183,0.195239762,-0.016389386,0.013543313,-0.000487171,0.019781283,-0.011222758,-0.0028147,-0.000928671,-13.09590026,671.8549058,0.564081743,4168,130902,5420100,262773810,253457,7447929,288505017,13388306937,18804525,509901321,18216749909,7.97E+11,618.4064299,833.8102207,0,7,7,0
5,8,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,7243,34224,1530,958,1346,772,1436.082977,865.641585,7243,-5.82E-11,10832945.13,22125021.82,7.28E-12,425952.4074,6755336.913,-3727472541,12031115.55,-199281746.6,12378515163,-5.59E+11,27.52785128,20919,0.347606438,96.03163032,-2,0.21163511,0.036326845,0.43582927,0.00078533,0.0193763,0.001587861,-8.62E-06,-3.09E-05,-1.81E-06,1679.843653,1476.867749,1495.643398,-58.80883714,-58.80883714,1661.068004,163.9435831,190.8009434,14.31782106,3.458301092,2.828427125,154.6191289,153.7201483,nan,nan,0.206495016,0.0049555,nan,0.008119403,0.001513041,-0.009809774,0.229334254,-0.044634565,0.032577151,-0.01727441,-0.005178086,0.011472107,-0.000554909,-0.001927891,17.70650309,1582.888527,0.34624026,7243,652471,69609475,8244481621,678246,61524371,6601839027,7.80E+11,75543146,6685643429,7.00E+11,8.06E+13,1436.082977,865.641585,0,8,8,0
5,9,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,4520,16974,203,966,65,843,139.9185841,910.8232301,4520,3.64E-11,3713522.039,-74041464.02,-1.04E-10,-42786.05133,72692734.33,-1764582590,4739695.761,-11269409.34,4109746585,-70931489721,15.44250506,11864,0.466021577,75.86199801,1,0.266289619,0.064756333,0.413756843,0.002540374,0.038391883,0.004179996,4.44E-05,-0.000168223,2.89E-05,1048.999253,821.1816761,821.5756723,9.465940559,9.465940559,1048.605257,129.5530318,143.9340127,13.89244399,3.849010411,3,118.6143748,114.6250706,nan,nan,0.181764529,-0.053904983,nan,-0.002094235,0.052923056,-0.019108504,0.231992313,-0.008204556,0.044504071,-0.011424957,-0.034967511,0.016052757,0.011387103,-0.00010501,-2.383418495,936.5544366,0.380984491,4520,338632,29083352,2661265714,306561,22924330,2038808668,1.94E+11,25531653,1895722106,1.72E+11,1.68E+13,139.9185841,910.8232301,0,9,9,0
5,10,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,6745,25277,469,949,308,792,383.8555967,887.0407709,6745,4.37E-11,7307139.351,90321956.58,1.89E-10,5488085.711,33932374.27,14753856852,11329727.79,-77799953.58,14446520572,-37717443812,17.93875821,15093,0.878029667,92.67146664,0,0.266843375,0.055745219,0.409646267,0.066024609,0.017867109,0.004296401,2.46E-05,0.000272037,2.85E-05,2248.104481,514.959587,1083.341638,-813.6524405,-813.6524405,1679.72243,189.6567207,194.2807247,17.2626765,4.433938323,3.16227766,99.95780008,90.77088406,nan,nan,0.160614031,0.02417344,nan,0.120630458,0.009081537,0.048079474,0.249032236,-0.020822096,0.047077934,-0.001496599,-0.074542746,0.053286453,-0.008793096,0.02020876,34.93646778,1233.082395,0.446895912,6745,511646,46118352,4697231900,641050,54115316,5249660136,5.64E+11,72255614,6446376558,6.49E+11,7.16E+13,383.8555967,887.0407709,0,10,10,0
5,11,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,6006,21235,1284,1013,1147,858,1206.808358,943.8498168,6006,-2.18E-11,4624336.42,10438044.24,3.64E-12,1594156.139,11288433.1,4241281705,7230402.535,-60549883.68,7604503967,-1.26E+11,22.45801406,14273,0.718064871,87.44756546,-3,0.282834942,0.044527535,0.328640694,0.013031834,0.006865415,0.001230425,2.89E-06,0.000138007,-2.11E-06,1329.721656,644.0943534,769.952784,-265.4272626,-265.4272626,1203.863226,145.8613948,188.8094277,17,3.850841667,3,123.9366353,101.5160561,nan,nan,0.128197267,0.003733841,nan,0.044193683,0.004038037,0.019576774,0.200443428,-0.021659578,0.03510063,-0.007480214,-0.034189205,0.028519712,-0.010210558,0.012358813,25.36904303,1301.916918,0.420794507,6006,359209,26108037,2125064815,515614,32432183,2443346351,2.06E+11,51495770,3293043605,2.53E+11,2.18E+13,1206.808358,943.8498168,0,11,11,0
5,12,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,8349,23653,1051,1041,942,824,999.7011618,945.1660079,8349,-1.23E-11,5694247.399,-21186434.53,-3.81E-11,-189283.8103,12094529.68,-931038649.7,20658125.91,11858344.81,12499668125,-16501160565,25.0966778,18327,0.851179063,103.1032345,-2,0.352978481,0.039845911,0.378051366,0.046113531,0.00167878,0.00105167,1.31E-06,0.000224328,-4.85E-07,2474.610115,681.7407424,682.0274762,22.67143494,22.67143494,2474.323382,198.9818129,216.3908501,17.80449381,3.879770966,3,104.4918424,104.440662,nan,nan,0.08168972,-0.003326379,nan,-0.002715467,0.001898903,-0.001599795,0.296361646,0.001861821,0.021478062,-0.000310309,-0.034295284,-0.00104975,-0.001694744,-0.000251678,-0.72460162,1622.670273,0.455557374,8349,481747,33491609,2568447697,1011615,58182077,4048295299,3.10E+11,143231477,8230611449,5.72E+11,4.38E+13,999.7011618,945.1660079,0,12,12,0
5,13,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,6107,14040,755,1042,599,952,668.9692157,993.893401,6107,-2.91E-11,7970136.213,11066786.47,-2.73E-12,-11894.04061,-9499657.255,1271730624,2588453.604,-29174877.8,2822700145,-95064158690,14.50376047,10693,0.821727032,88.17978169,-3,0.43497151,0.068947636,0.283106655,0.020822505,0.001308911,3.86E-05,-7.78E-09,5.56E-06,-3.88E-09,1305.086376,423.8459665,1305.082072,1.947607763,1.947607763,423.8502708,144.503917,162.2621336,19,4.680996237,3.605551275,89,82.35007871,nan,nan,0.213702648,0.003797097,nan,-0.000318914,-0.003259404,0.005583562,0.069404007,-0.010010119,0.012393129,-0.005340957,0.003051982,-0.000808624,-0.000602059,0.000541282,-89.87337159,1055.016377,0.571121294,6107,427302,37868122,3775997940,255843,17889240,1575260330,1.57E+11,13306587,900880014,76937593868,7.51E+12,668.9692157,993.893401,0,13,13,0
5,14,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,12071,46620,404,1259,182,1049,284.3489355,1135.388617,12071,-1.16E-10,33249912.28,731286196.3,-4.07E-10,-9017600.856,-764286428.4,-73353807669,20268076,257766793.6,62077290662,3.97E+12,36.82376377,28825,0.766021105,123.9728783,-13,0.258923209,0.027156377,0.367293532,0.023258145,0.026036041,0.004695022,5.04E-05,0.000715034,1.26E-05,3137.251359,1296.348863,2754.528397,747.0467116,747.0467116,1679.071825,224.0446869,238.8493249,19.92485885,3.760369635,3,174.6402788,144.01938,nan,nan,0.228193886,0.045680332,nan,-0.061887724,-0.047741716,-0.04170546,0.139099646,0.016101593,0.035294173,0.02055108,0.018110384,-0.0202313,-0.014894805,-0.01339065,-62.87327248,2363.418577,0.41876843,12071,1235454,159697314,23882322534,1042797,97711562,11185860026,1.47E+12,110353867,9994331466,1.07E+12,1.29E+14,284.3489355,1135.388617,0,14,14,0
5,15,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,9219,49283,1894,1229,1671,1008,1800.59616,1128.41165,9219,-2.91E-11,18091775.5,-469272323.6,2.44E-10,364808.5724,120288104.9,-6594134577,17258920.79,364255150.9,16616310514,4.89E+11,24.40288514,29521,0.246456629,108.3420295,-1,0.187062476,0.040978761,0.41593967,0.000169727,0.041025598,0.00021827,-1.95E-07,2.71E-06,6.23E-07,1977.326163,1857.221651,1962.444463,-39.57138219,-39.57138219,1872.103351,177.868543,225.3907718,16.76305461,4.392516889,3.16227766,187.0125388,172.3819782,nan,nan,0.212869559,-0.057506297,nan,0.004292373,0.014740532,-0.008416012,0.203070111,0.04463712,0.021207191,0.00649622,-0.021996826,0.008514705,0.004671432,0.002053114,69.39011141,1681.386002,0.312286169,9219,1194747,172926399,26630574237,1110075,144226266,21037196692,3.27E+12,150924883,20011394856,2.96E+12,4.63E+14,1800.59616,1128.41165,0,15,15,0
5,16,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,6486,29638,1574,1222,1371,1076,1476.852914,1137.817916,6486,2.91E-11,16460833.68,-315166225.3,-1.07E-11,-778377.7086,-300038602.9,-2515627615,4919273.958,78059729.1,13352768101,2.63E+11,24.37463659,20214,0.839799503,90.87481327,1,0.218840678,0.041026253,0.50822497,0.076639289,0.104604737,0.010431935,5.79E-05,-0.000559894,0.000339714,2545.959276,750.3878778,2537.902202,120.0088974,120.0088974,758.4449519,201.8299988,210.0523744,17.02938637,4.164242365,3,141.9268248,109.5728344,nan,nan,0.391289269,-0.093024492,nan,-0.018502759,-0.088559422,-0.009219673,0.1169357,0.023040117,0.048937353,0.011976667,0.014167738,-0.009794661,-0.023429106,-0.008958725,-86.15907964,1409.491557,0.320866726,6486,686562,89135422,12604932354,400951,41663454,5045340286,6.55E+11,29705229,3126209404,3.68E+11,4.58E+13,1476.852914,1137.817916,0,16,16,0
5,17,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,4561,27930,1081,1357,891,1210,987.290068,1266.123876,4561,-1.31E-10,10056967.24,-16906728.46,6.55E-11,-6661145.888,117850368.2,-27086982227,5902281.01,-157102132.2,22029690781,-1.02E+12,16.38755754,12258,0.965921248,76.20528567,-1,0.16330111,0.061021906,0.767171191,0.450013715,0.12219172,0.056526627,0.004465299,0.027032933,-0.001459807,3279.363121,219.7046816,2204.991721,1460.457331,1460.457331,1294.076082,229.0628952,219.6929676,13.41640786,3.823675519,3,72.45628806,59.2897538,nan,nan,0.483444797,-0.012033983,nan,-0.32020551,0.083884315,-0.285483101,0.283726394,-0.111823196,0.232181806,-0.159157632,0.119059091,-0.210605244,0.167366116,-0.247996166,-53.6602986,969.1524164,0.372083537,4561,439179,52345543,6960221283,255981,17987282,1772880770,2.12E+11,20268927,1046895570,80618781410,8.15E+12,987.290068,1266.123876,0,17,17,0
5,18,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,3806,12325,610,1360,525,1215,571.8058329,1296.067788,3806,-1.65E-11,1078073.511,-5905639.903,7.82E-12,922669.0951,-8306026.881,931689770.1,5578750.511,-20547673.01,1876119841,-27040180620,17.58930135,8598,0.918919824,69.61285591,-1,0.308803245,0.056852741,0.459546548,0.112762498,0.005838272,0.00748866,4.93E-05,0.002395514,-4.57E-06,1513.546911,235.487251,283.2563086,-242.4248805,-242.4248805,1465.777854,155.6173209,146.6969666,16.97056275,3.759945702,2.828427125,63.69897496,61.38237545,nan,nan,0.074423623,-0.00660838,nan,0.063695449,-0.0092944,0.016899154,0.385122925,-0.022992738,0.034029395,-0.007950031,-0.072022474,0.029935204,-0.011813337,0.010825195,11.14714491,917.1990976,0.442661084,3806,178143,9416205,535747935,308544,15364328,841417472,49261389698,30591730,1560921214,86715003054,5.14E+12,571.8058329,1296.067788,0,18,18,0
5,19,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,8463,41888,1465,1436,1278,1212,1381.774548,1318.455512,8463,2.91E-11,12867811.84,-133932066.5,9.46E-11,7335374.117,147807176.4,34682023249,20328351,336849922.4,39688231647,1.30E+12,29.34808683,24953,0.814202296,103.8047507,-3,0.20203877,0.034073771,0.463488758,0.052807597,0.032264737,0.002882606,2.78E-05,0.000657539,-1.22E-07,2933.647304,988.8580537,1520.478771,-866.7581375,-866.7581375,2402.026586,216.6526179,239.3700065,17.02938637,3.707162976,3,142.2524861,125.784454,nan,nan,0.179661913,-0.02032702,nan,0.102417362,0.022432861,0.057217833,0.283826845,0.051124091,0.065476993,0.023369606,0.02154607,0.070491581,0.036944639,0.033654706,31.52261241,1766.67637,0.339157616,8463,878244,104007186,13330069368,900933,100829289,12742395705,1.74E+12,116237635,13961139977,1.86E+12,2.66E+14,1381.774548,1318.455512,0,19,19,0
5,20,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,2509,5742,1704,1467,1638,1380,1673.136708,1419.71383,2509,-5.83E-13,569446.1092,-3729586.673,-2.38E-11,147260.1562,-3280051.548,124119707.8,1000670.53,-1616176.792,228798615.9,-2501938758,6.459919176,4067,0.706514184,56.52042125,1,0.436955765,0.154800698,0.249419609,0.006881407,0.001682297,0.000287978,9.12E-09,-1.85E-05,-2.00E-07,416.9630032,208.8307948,226.9613827,-58.69276853,-58.69276853,398.8324153,81.67868787,87.66413178,14.03566885,4.447815006,3.605551275,55.40845915,57.80391611,nan,nan,0.090458901,-0.011827938,nan,0.023392893,-0.010402291,0.007858484,0.158960708,-0.005125512,0.014486098,-0.003162455,0.00965514,0.007154503,-0.002929061,0.00217966,17.16626772,451.3036072,0.616916646,2509,88158,3667028,165134628,99642,3648352,152700150,6881914618,4957836,184282388,7695662386,3.45E+11,1673.136708,1419.71383,0,20,20,0
5,21,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,5617,19305,336,1566,201,1423,270.3005163,1497.052163,5617,-7.28E-12,3315492.729,-4846667.165,-4.37E-11,-1120770.051,17737418.55,-1513835324,6899159.716,7677441.154,3409520557,-31690225584,15.357461,12829,0.765105174,84.5682359,-2,0.290960891,0.06511493,0.323753705,0.017948911,0.000787345,2.21E-05,-1.04E-09,1.41E-06,2.72E-09,1285.526982,532.9975769,590.260411,199.5317877,199.5317877,1228.264147,143.4169854,151.3803158,18.43908891,4.425443066,3.605551275,110.7193676,92.34696113,nan,nan,0.105084638,-0.002049661,nan,-0.035522839,0.007501176,-0.008542114,0.218669067,0.003246799,0.019238891,-0.002385942,-0.002958987,-0.017600812,0.000315487,-0.003712394,-16.01273914,1041.158513,0.437836152,5617,389261,30291481,2553899321,415951,27704849,2105547223,1.75E+11,37701231,2454401321,1.83E+11,1.50E+13,270.3005163,1497.052163,0,21,21,0
5,22,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,4416,15488,628,1628,500,1507,566.5896739,1557.041667,4416,-4.01E-11,3956388.489,-17694596.7,3.90E-11,-2261725.5,57490754.55,-5036030495,3880826.333,-84385036.45,5106746600,-2.10E+11,12.24404249,8792,0.855555557,74.98417053,1,0.285123967,0.081672373,0.401886689,0.053820124,0.039093511,0.016100951,0.000403731,0.003620993,1.33E-05,1399.603362,375.1282553,895.9213064,512.1661005,512.1661005,878.810311,149.6450928,156.6045976,16,4.500330528,3.16227766,79.24667816,77.47291195,nan,nan,0.202880731,-0.013654255,nan,-0.115979642,0.044363454,-0.058479164,0.199005958,-0.06511676,0.059300331,-0.036733799,0.055115581,-0.059999269,0.039057606,-0.034039347,-45.47850524,824.293506,0.502274795,4416,294060,23537748,2076585606,220984,12453527,934143767,80277920369,14939234,684052657,45626440321,3.67E+12,566.5896739,1557.041667,0,22,22,0
5,23,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,7666,26964,849,1669,723,1455,779.7689799,1546.940517,7666,5.24E-11,5378117.863,29154907.32,-3.09E-10,5212467.655,68187635.73,10676492166,22594772.88,239883658.6,25528074040,6.03E+11,26.58138986,20422,0.914812117,98.79602396,-5,0.284304999,0.037620305,0.475992072,0.117294846,0.018113238,0.006733313,6.23E-05,0.001543894,-4.06E-05,3137.216295,511.7389277,701.5546391,-679.9462112,-679.9462112,2947.400584,224.0434349,234.4632167,19.84943324,4.023763856,3,104.1588769,90.4865893,nan,nan,0.091515085,0.00566617,nan,0.088696349,0.013252066,0.02369857,0.384476987,0.046620682,0.056664571,0.0152818,0.049988726,0.08368151,0.026257532,0.02562012,15.59775788,1600.214429,0.375379493,7666,435191,30083467,2347583171,704816,45224153,3425890075,2.89E+11,87395920,6159734823,5.01E+11,4.46E+13,779.7689799,1546.940517,0,23,23,0
5,24,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,10574,91500,1452,1731,1152,1426,1359.141952,1557.386514,10574,-1.16E-10,61703005.93,-5146120285,-2.91E-11,42436009.84,-3176023985,6.70E+11,53503729.32,-1140773763,4.85E+11,-5.52E+13,42.84837165,46190,0.922310125,116.0311809,-9,0.115562842,0.02333811,1.030384359,0.581575804,0.970358299,0.316260266,0.132786693,0.129714258,-0.114291644,9479.567386,1415.716825,5835.351421,-4013.240954,-4013.240954,5059.93279,389.4522797,389.6472764,19.23538406,3.656308483,2.828427125,167.8805824,150.5040505,nan,nan,0.551858466,-0.447591333,nan,0.379538581,-0.276239328,0.566711625,0.478525893,-0.099220465,0.409945027,-0.453653955,0.144872954,0.384954893,-0.234062748,0.545198419,47.75903988,2386.117062,0.22892401,10574,2190319,515409959,1.27E+11,1389281,330214388,82122449680,2.09E+13,236036517,58903329912,1.50E+13,3.86E+15,1359.141952,1557.386514,0,24,24,0
5,25,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,7935,45320,1175,1701,969,1481,1075.524386,1594.181853,7935,-1.16E-10,17263057.03,-136139440.5,2.04E-10,-10708377.69,-260758747.9,-59548381247,21195058.59,248889294.8,63006422855,1.60E+12,34.71977,27807,0.850304694,100.5144556,-1,0.175088261,0.028802034,0.610793123,0.119596118,0.03916883,0.004758384,1.52E-05,0.001149075,-6.32E-05,3795.389212,1051.254218,2175.558542,1349.511996,1349.511996,2671.084888,246.426921,265.2413995,17.49285568,3.492537393,2.828427125,155.5634919,129.6922029,nan,nan,0.274172469,-0.024272619,nan,-0.170070825,-0.046491286,-0.119187076,0.336620654,0.044375053,0.126108404,0.035897773,-0.019495655,-0.120278924,-0.053532005,-0.085826347,-39.79832889,1860.659126,0.285359801,7935,845271,107305031,14972336151,898098,84960960,9602816740,1.19E+12,122843454,10910724712,1.16E+12,1.33E+14,1075.524386,1594.181853,0,25,25,0
5,26,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,5209,22140,1659,1796,1536,1616,1607.585717,1722.876368,5209,-1.45E-11,3634597.977,-46019099.47,7.09E-11,-1362619.798,-50914757.58,-1625579511,6774718.381,130200807.1,5824228268,1.84E+11,19.61014985,13474,0.755544309,81.43896358,-1,0.235275519,0.050994001,0.383630822,0.023480612,0.049800805,0.014743045,0.000361039,0.002259043,-0.000170992,1398.264033,600.0689213,697.7534992,261.5895178,261.5895178,1300.579455,149.5734753,182.3896927,18.97366596,4.080991809,3,117.0087434,97.98521695,nan,nan,0.133951526,-0.023499154,nan,-0.050218759,-0.025999068,-0.011501253,0.249679296,0.066485629,0.04120741,0.018047459,-0.087558001,-0.065205625,-0.034463424,-0.0198977,-20.47698748,1132.980843,0.386596408,5209,372890,30328196,2645417162,556719,38490509,2995364443,2.49E+11,66274823,4583267823,3.53E+11,2.90E+13,1607.585717,1722.876368,0,26,26,0
5,27,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,5306,20384,994,1902,882,1720,941.6130795,1817.611195,5306,-3.51E-11,3262454.652,3756697.786,-1.13E-11,-1958805.217,-122530194.7,-2146402757,10152954.9,100906508.4,8746289298,1.85E+11,12.37027036,12497,0.861858797,82.19372862,-3,0.260302198,0.080838977,0.476507175,0.079263825,0.044492738,0.010094443,0.000152071,0.002424827,-0.000150465,2011.094694,517.2523753,614.861412,369.167964,369.167964,1913.485657,179.3809218,193.0025907,21.09502311,4.863045351,3.605551275,101.769642,90.97273221,nan,nan,0.115880402,0.001831843,nan,-0.069575568,-0.059748225,-0.014368435,0.360626773,0.049204074,0.058549353,0.017032846,-0.026795278,-0.081059283,-0.047614385,-0.022208588,-14.81024955,908.1930009,0.4245819,5306,316307,22118489,1711277879,517925,28916299,1802941123,1.22E+11,60708233,3337508595,1.98E+11,1.25E+13,941.6130795,1817.611195,0,27,27,0
5,28,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,7690,32736,1518,1988,1342,1802,1424.069181,1882.708843,7690,5.82E-11,10659877.2,85952256.42,7.05E-11,-584395.1043,-240047231.9,-4240254651,13939989.1,-205044083.9,23470698346,-2.85E+11,26.20665164,21884,0.497993077,98.95055381,-1,0.23490958,0.038158251,0.415987295,0.003467239,0.058427665,0.000758995,-3.60E-06,-2.59E-06,3.55E-06,1825.877292,1373.065009,1386.199895,75.99416181,75.99416181,1812.742406,170.9211417,209.4755356,17.11724277,3.826641581,3,157.6071997,148.2195673,nan,nan,0.180260064,0.016574538,nan,-0.009882206,-0.046289326,-0.009324229,0.235727231,-0.03953952,0.051611561,-0.007136675,0.061507898,-0.012565534,-0.005298288,-0.003632182,-9.8061608,1591.379905,0.351398282,7690,631112,62454722,6961254902,620651,50351924,4704679444,4.87E+11,64032013,4955679060,4.36E+11,4.23E+13,1424.069181,1882.708843,0,28,28,0
5,29,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT/10-6-2_20x_6x2tile_2umstep_slice2-Airy-Only.tif,0,10/6/2002,0,slice2,6096,40572,269,1957,62,1761,181.5772638,1873.710138,6096,4.37E-11,12412299.61,-367037024.6,7.28E-12,-4633594.975,67286809.45,-14227304418,11756246.81,166872977.8,12229202112,14814508281,26.50988371,22731,0.745205043,88.10033067,-1,0.150251405,0.03772178,0.650370171,0.062501062,0.127150513,0.015053672,-0.000617446,-0.003588804,-0.000229164,2744.334756,1220.321809,2036.138387,760.1041625,760.1041625,1928.518178,209.5455943,207.2510555,16.4924225,3.360681015,2.828427125,146.7987151,139.7324191,nan,nan,0.334012203,-0.126502026,nan,-0.124689003,0.023190897,-0.062804064,0.316357969,0.057514006,0.053983775,0.000837587,-0.124651851,-0.074348134,-0.017705989,-0.01895856,-47.02469412,1425.054003,0.268180018,6096,728943,99577309,14508602769,687081,77525671,10182513811,1.45E+12,89197241,9788328737,1.25E+12,1.73E+14,181.5772638,1873.710138,0,29,29,0
