ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton,Group
3,83,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,1033,1596,454,4828,416,4786,434.9990319,4808.36302,1033,-1.09E-12,80278.99903,-51469.85673,-2.85E-12,-28640.63698,286124.6396,-5639542.727,114316.8674,-213715.9364,7798515.266,-53222271.95,1.31128796,1102,0.714241041,36.26646453,1,0.647243108,0.762609,0.182361421,0.00389901,0.001331098,6.12E-05,-5.58E-10,-8.72E-07,1.75E-08,126.4409954,61.93835251,77.71442307,27.72568923,27.72568923,110.6649249,44.978394,45.65084884,14.14213562,5.421015161,5,30.82781029,31.48036912,nan,nan,0.075231775,-0.001500729,nan,-0.02683997,0.008342658,-0.005116146,0.107129647,-0.006231407,0.007074748,-0.00150225,-0.007150931,-0.005278626,0.00150529,-0.000941287,-29.64011566,130.4680374,0.93738657,1033,19626,453154,11608464,23101,410256,9331728,239254398,630925,10492266,231688718,5839274004,0.627662062,0.132800107,0.120201518,0.05934244,0.042092387,0.021157172,0.016425419,0.0344222,0.032629305,0.014007863,0.007772803,0.011971304,0.018241423,0.01543687,0.01123697,0.012901363,0.010076392,0.005319902,0.009924844,0.009132996,0.002230542,0.00539743,0.00780926,0.003670417,0.006857573,0.008306466,0.010557986,0.007687024,0.005253362,0.004306396,1,434.9990319,4808.36302,0,83,15,13,4,467.0020993,KO_MD
3,84,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,1722,3290,1653,4921,1606,4851,1625.095238,4890.063879,1722,2.25E-12,219930.381,984775.2608,1.56E-11,144677.5238,1253266.4,43780816.33,524698.9733,-1306161.772,82604371.99,264383450.4,2.742782081,2156,0.84943168,46.82433658,1,0.523404255,0.364593311,0.251115696,0.02008553,0.005192555,0.000379289,5.23E-07,4.74E-05,9.65E-08,338.2344842,94.18674358,127.7179913,-84.01714507,-84.01714507,304.7032365,73.56460934,77.52418977,13,4.715809788,4.123105626,41.34707351,38.81994201,nan,nan,0.074168404,0.008003027,nan,0.048790444,0.010184988,0.008574018,0.176947292,-0.010614856,0.016177209,0.001247723,-0.029484389,0.021350094,0.000611452,0.003211976,21.75694506,243.6223664,0.798701299,1722,32882,847820,25573346,67268,1429176,39897708,1272829656,3152448,70193914,2047397914,67639687966,0.364388023,0.053589218,0.139504932,0.055740155,0.041980426,0.015890924,0.030238856,0.035005373,0.030195733,0.004459845,0.028040159,0.007661568,0.015976421,0.012520641,0.02490472,0.022162959,0.008904555,0.014909323,0.009083946,0.001673619,0.008280228,0.01145005,0.013096534,0.019510828,0.011767247,0.004813233,0.002376419,0.000809457,0.002174932,0.002674834,1,1625.095238,4890.063879,0,84,17,13,9,541.8427202,KO_MD
3,85,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,873,1209,1178,4935,1147,4896,1160.753723,4914.337915,873,-1.43E-12,50952.0504,71397.02597,3.23E-12,3696.651775,-81736.56442,579694.8869,79641.31501,-140439.9193,3592911.778,-10473809.18,1.281488918,923,0.608131541,33.33973789,1,0.722084367,0.780342292,0.171353361,0.001511146,0.000694958,9.43E-06,-7.00E-10,-3.64E-07,-3.06E-10,91.76400659,57.82747727,58.3643189,-4.234423569,-4.234423569,91.22716496,38.31741256,39.29376541,13.92838828,5.166754591,5,29.09347064,30.41775199,nan,nan,0.06685489,0.003170622,nan,0.004850428,-0.003629784,0.000871278,0.104498471,-0.006236702,0.005400125,-0.000532788,0.00381411,0.001050205,-0.000698206,0.000170231,7.225430564,118.5685425,0.945828819,873,12007,216093,4445041,16009,223880,3982644,80817764,373213,5128206,88194318,1734563610,0.712496741,0.101740554,0.136880254,0.047665457,0.012055527,0.039856789,0.021804634,0.021318585,0.027579685,0.027263806,0.01070209,0.026913449,0.002655213,0.003325528,0.009732156,0.0202152,0.001193433,0.004296182,0.003335785,0.006180638,0.000517768,0.013002021,0.010786179,0.008848897,0.006021987,0.002673072,0.000582124,0.002965226,0.004216351,0.013084649,1,1160.753723,4914.337915,0,85,34,33,8,1089.146336,KO_MD
3,86,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,1124,2280,664,5005,624,4948,641.3398577,4973.997331,1124,-2.27E-12,97178.17438,161621.6395,1.05E-12,83322.01957,525133.4671,17317233.18,202688.992,731112.372,26477166.33,259934151.4,1.8609008,1323,0.890811989,37.83016321,1,0.492982456,0.537374158,0.237353857,0.024373352,0.002949777,0.001025953,1.78E-06,0.000145588,-1.70E-07,221.1321235,45.65361168,86.45745051,-74.12991065,-74.12991065,180.3282847,59.48204751,63.28506933,14,4.99556189,4.123105626,30.49671154,27.02698257,nan,nan,0.07691944,0.003815784,nan,0.065951878,0.012398065,0.012194937,0.160434417,0.017261095,0.018645437,0.005459857,0.011720771,0.027596399,0.007514133,0.005649178,28.8300094,162.1248917,0.849584278,1124,19490,435132,11076860,29221,590010,14726988,407760708,962357,21750546,584410488,17068433832,0.357333645,0.042249635,0.156917798,0.065437934,0.043046199,0.000783202,0.046573936,0.038470387,0.030540415,0.016209797,0.0031923,0.002992819,0.009600089,0.006400866,0.017856108,0.01909794,0.013263338,0.008462982,0.005711431,0.002005087,0.003761833,0.00849024,0.006657317,0.013199806,0.012433313,0.009678437,0.008377747,0.007680075,0.003895943,0.001466177,1,641.3398577,4973.997331,0,86,35,35,6,918.9503735,KO_MD
3,87,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,1014,1512,847,5078,805,5042,824.9822485,5058.99211,1014,-1.85E-13,110983.6805,89358.37919,-1.19E-12,-43101.14201,-79195.60465,-9785249.405,78201.93688,2749.104268,8471249.561,15675406.83,1.302144916,1066,0.809597787,35.93139155,1,0.670634921,0.767963678,0.18399762,0.008045385,8.59E-05,8.47E-06,1.98E-10,5.86E-07,1.14E-10,138.762701,47.81088618,109.4513614,42.50605721,42.50605721,77.12222572,47.11903241,48.27007354,14.14213562,5.477859631,5,28.28427125,27.65816658,nan,nan,0.107940199,0.002729232,nan,-0.041919189,-0.002418835,-0.009385513,0.076057422,8.40E-05,0.008125192,0.000472157,0.001674432,-0.006467768,-0.000130143,-0.001291818,-55.4106187,128.8111832,0.951219512,1014,20262,515864,14832888,17230,301193,6963907,185879705,370976,5950925,127522991,3184993697,0.554105107,0.067377742,0.182761671,0.081376824,0.034595373,0.022745166,0.002608674,0.026755165,0.025696525,0.012889809,0.010337132,0.008391967,0.011911325,0.015887232,0.005100266,0.012458729,0.019066876,0.015775577,0.003871806,0.003575629,0.005043007,0.003161749,0.005060167,0.004027838,0.009000329,0.004275204,0.006046028,0.010221602,0.004183061,0.001662771,1,824.9822485,5058.99211,0,87,8,3,5,158.1248937,KO_MD
3,88,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,1580,4320,1210,5159,1150,5087,1179.927215,5118.244304,1580,-5.69E-12,345174.6297,-544843.9811,-1.31E-11,-367827.9051,1405655.914,-153161048.1,536779.6987,-2312454.22,181377618.8,-1309653613,2.457551543,1954,0.962214146,44.85218479,1,0.365740741,0.406909065,0.35329047,0.092731189,0.004294852,0.002821089,9.81E-06,0.00084668,-3.58E-07,519.6686612,38.53028092,218.4649555,232.8024716,232.8024716,339.7339865,91.18496904,84.02380615,13.03840481,4.830661924,4.242640687,26.67045571,24.8291058,nan,nan,0.138268959,-0.005490722,nan,-0.147343336,0.014165643,-0.038830865,0.21502151,-0.023303998,0.045984602,-0.008353272,0.030465655,-0.061271079,0.012801847,-0.01710702,-37.70068984,220.8944443,0.808597748,1580,47285,1760283,72795755,49366,1109559,34388343,1259171559,2079186,36926739,954207327,30769367391,0.28494596,0.033066028,0.097037756,0.077047739,0.034076222,0.017679863,0.030650427,0.047128425,0.034076537,0.018646192,0.022458365,0.010295973,0.025111278,0.011317829,0.021906061,0.017534419,0.01130828,0.010687777,0.014883544,0.005100725,0.007315775,0.009808392,0.003762707,0.009611048,0.010118131,0.005753243,0.006291862,0.004761155,0.008056632,0.001853036,1,1179.927215,5118.244304,0,88,32,31,13,890.0508781,KO_MD
3,89,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/14-1-1_20x_6x2tile_2umstep_slice3-Airy-Only.tif,0,14-1-1,0,slice3,792,1178,1893,5183,1855,5152,1876.041667,5167.395202,792,-8.42E-13,66145.625,-122601.2604,-9.66E-13,-19770.04167,35235.07544,-3651275.783,45755.30177,44679.69581,3042645.358,1881604.647,1.254536165,840,0.754281561,31.75540457,1,0.672325976,0.797107352,0.178395264,0.005030201,0.000286503,2.00E-05,8.16E-10,2.37E-07,1.27E-09,98.73039248,42.55865647,83.51720328,24.96217382,24.96217382,57.77184567,39.74526739,40.81666326,12.72792206,4.984350838,4.242640687,25.57800779,26.0947984,nan,nan,0.105451014,-0.006945156,nan,-0.031517896,0.001996008,-0.007349691,0.07294425,0.00253103,0.006124573,0.000134583,-0.002680465,-0.004003777,-0.000295549,-0.000767894,-58.63979409,111.7401154,0.942857143,792,16665,416805,11431299,12193,236791,5620043,148300435,233469,4348529,99436661,2536434221,0.605285546,0.114262278,0.151484695,0.061778093,0.043592441,0.019026589,0.012969198,0.021406759,0.027495001,0.030045508,0.006468239,0.008499765,0.013339866,0.012897064,0.007308007,0.015549824,0.010784773,0.012259037,0.006769162,0.004064063,0.000931747,0.005298278,0.004140418,0.004550594,0.012165378,0.006967286,0.007149708,0.004903212,0.004626372,0.00063427,1,1876.041667,5167.395202,0,89,17,19,4,573.5878878,KO_MD
4,1,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,707,1089,658,980,625,947,641.0792079,962.0466761,707,1.63E-13,46551.56436,-32180.1092,9.81E-13,15540.38614,53832.10432,2005866.422,48921.45969,114087.1818,2767948.262,12280373.63,2.002915603,809,0.701613567,30.00300582,1,0.649219467,0.49927216,0.191003731,0.003888872,0.000884825,8.23E-05,2.09E-08,5.13E-06,-7.47E-09,89.56436854,45.47526943,65.84379683,-21.98074418,-21.98074418,69.19584114,37.85538134,37.01351105,9.219544457,3.657641802,3.16227766,27.71165138,26.97414152,nan,nan,0.093131254,-0.002421246,nan,0.031090162,0.004050353,0.005676018,0.097872477,0.008583973,0.007832488,0.001306904,0.002606521,0.006080239,0.001018928,0.000923554,42.81982954,133.3969696,0.873918418,707,11368,229340,5152450,10638,186591,4004391,94183323,208988,3942111,87667419,2105425815,0.657065955,0.05371828,0.130151416,0.087275355,0.015981123,0.037301061,0.039284885,0.015645173,0.022698462,0.019732829,0.034901916,0.008022449,0.000807149,0.016659984,0.007831071,0.006257994,0.012692059,0.009075182,0.012347107,0.004744041,0.009706591,0.005592973,0.007115455,0.011405734,0.002934192,0.004827131,0.004597401,0.013151416,0.006317514,0.000517361,1,641.0792079,962.0466761,0,1,18,11,9,335.5340598,KO_MD
4,2,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,917,1323,414,1065,365,1038,389.6335878,1051.464558,917,-3.08E-12,132274.8855,-192275.4885,-2.77E-13,6067.091603,34536.51751,2178298.713,35526.09815,57337.67389,3393580.889,5865152.976,1.421424239,977,0.857348482,34.16958681,1,0.693121693,0.703519732,0.199551883,0.013445966,0.000225166,2.89E-05,2.28E-09,3.00E-06,-4.55E-10,144.6607053,38.32837178,144.2474215,-6.61623948,-6.61623948,38.74165556,48.10999152,48.37354649,12.64911064,4.895357838,4.472135955,25.81064101,24.76396472,nan,nan,0.157303622,-0.007550932,nan,0.007215092,0.001356298,0.002824941,0.042248261,0.002251732,0.004400988,0.000251181,-0.000458838,0.000359667,1.76E-05,0.000144701,86.42565992,127.9827561,0.938587513,917,22589,688723,23290253,12347,310218,9606796,329368326,201773,5191112,161617122,5539284476,0.497869309,0.01620748,0.186843183,0.089833193,0.009824978,0.012975591,0.023862387,0.043092213,0.033551335,0.003306867,0.010290343,0.011876641,0.014239036,0.006896163,0.007867575,0.016565387,0.003248621,0.014370849,0.006008418,0.008173671,0.011810165,0.014825862,0.011884413,0.001356907,0.008904872,0.004241925,0.002300127,0.001261582,0.001499456,0.005566245,1,389.6335878,1051.464558,0,2,16,17,7,324.4924288,KO_MD
4,3,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,773,1292,123,1150,89,1112,104.9573092,1131.265201,773,6.25E-13,50457.5912,16467.28722,9.95E-13,35734.75162,41389.33843,4938864.122,73884.63389,25638.76693,5133312.931,8988389.137,1.625039057,846,0.868213558,31.37218781,1,0.598297214,0.615369825,0.208094042,0.015843328,9.70E-05,7.09E-06,9.81E-11,2.69E-07,-1.58E-10,129.0772117,31.77948307,65.27502096,-46.22865668,-46.22865668,95.58167386,45.44486096,43.18564576,10,4.09538744,4,22.59218093,22.54931771,nan,nan,0.084443753,0.000991227,nan,0.059804213,0.002491379,0.01069273,0.12365029,0.001543293,0.011113715,0.000699928,-0.001675562,0.012847013,0.000716522,0.002085603,35.92566717,125.6396103,0.913711584,773,12335,247291,5572901,14892,273371,5945961,141581339,360782,7159623,162083945,3961346091,0.525539434,0.025347602,0.163378649,0.109060057,0.009774156,0.01593961,0.014932498,0.047587271,0.031936971,0.00437116,0.007547765,0.008301272,0.004212414,0.009494716,0.005444827,0.010156237,0.005188493,0.005650202,0.010997779,0.004180097,0.008408652,0.009420943,0.017795413,0.007632551,0.004141741,0.004745754,0.006744883,0.006278536,0.004443733,0.001584745,0,104.9573092,1131.265201,0,3,0,0,0,0,KO_MD
4,4,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,900,1326,603,1251,569,1212,586.4588889,1228.982222,900,-4.73E-13,58919.47889,-90932.45174,1.84E-12,17513.34222,-59934.52964,2063877.011,80001.71556,77340.66772,3624545.582,196056.2622,1.218600634,953,0.674344674,33.85137501,1,0.678733032,0.820613392,0.171507647,0.00254737,0.00036819,1.61E-05,4.67E-10,2.11E-07,1.15E-09,99.89060516,54.46627756,65.46608765,-19.45926914,-19.45926914,88.89079506,39.97811505,39.8246155,13.60147051,5.350911344,5,29.69848481,29.52050882,nan,nan,0.072740097,-0.003742076,nan,0.02162141,-0.002466442,0.002831107,0.09876755,0.003182744,0.004971942,8.96E-06,0.006441101,0.004347892,-7.62E-05,0.000407061,29.47832744,117.3969696,0.944386149,900,15713,333251,7784597,15284,284355,6210935,147139335,339558,6600477,145553401,3438965637,0.722264571,0.103407911,0.130499503,0.074362169,0.016254056,0.020488005,0.023644709,0.028803952,0.018832922,0.023300384,0.020656281,0.010986192,0.005696409,0.003444428,0.005599236,0.01334675,0.001964669,0.004357036,0.005432784,0.00810112,0.000242786,0.011362747,0.015291246,0.005381795,0.001955191,0.00528048,0.003939126,0.006904169,0.003610749,0.003967498,1,586.4588889,1228.982222,0,4,7,4,6,190.1959624,KO_MD
4,5,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,1220,1978,426,1340,383,1294,403.7336066,1317.336066,1220,-6.89E-13,129858.4221,-27309.63985,-3.41E-12,48278.22131,198290.9622,9262389.542,132948.2131,162086.9414,10900239.09,37914271.12,1.332965135,1309,0.73319612,39.41258992,1,0.616784631,0.750207169,0.176569897,0.004212769,0.000284308,9.26E-06,4.06E-10,5.27E-07,-2.46E-10,147.3002056,68.1150692,106.4413296,-39.57231255,-39.57231255,108.9739452,48.54691843,48.76474136,14.76482306,5.927422847,5.385164807,33.86785416,33.01274159,nan,nan,0.087246991,-0.000525311,nan,0.032436322,0.003814199,0.005100862,0.089322906,0.003117801,0.006002837,0.000597783,-0.00222192,0.005958963,0.000806695,0.000789139,44.08358475,142.9533188,0.932009167,1220,25295,654315,18923867,28470,638564,17469392,525466730,797326,18946778,533785790,16329167132,0.647863688,0.074612765,0.165023267,0.087005521,0.021677356,0.016871818,0.011870211,0.02114699,0.013660676,0.013420858,0.016454332,0.013032896,0.012917708,0.015215525,0.012770548,0.010745397,0.013360041,0.013932475,0.00524106,0.012028143,0.002827051,0.007643457,0.007804187,0.004179429,0.005604478,0.002845777,0.005693928,0.003438829,0.008242172,0.012341381,1,403.7336066,1317.336066,0,5,27,24,7,764.0681228,KO_MD
4,6,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,853,1209,908,1420,877,1381,891.6541618,1400.63306,853,1.14E-13,47176.97773,23493.08893,4.32E-12,15095.75264,31333.94262,1614831.945,77652.14771,-11374.72198,3314155.618,2969636.968,1.212046865,904,0.715208961,32.95562671,1,0.70554177,0.825050606,0.171560722,0.003476032,6.56E-05,3.32E-06,1.33E-11,3.00E-08,4.72E-11,98.31618514,48.0251108,55.30712512,-17.69724811,-17.69724811,91.03417083,39.66180735,40.24922359,13,5.211702652,5,27.64406979,27.72006084,nan,nan,0.064838365,0.001105522,nan,0.020747067,0.001474492,0.002601838,0.106722357,-0.000535264,0.00533981,0.000163826,-0.003205818,0.004671049,2.79E-05,0.000423037,22.36604942,113.9827561,0.943584071,853,12500,230354,4781816,16747,260509,4996319,106599217,406447,6537517,127050639,2728256701,0.668675262,0.059998577,0.176503732,0.079481694,0.018619748,0.006802196,0.031481639,0.007723815,0.023638484,0.022165946,0.009335245,0.008252285,0.012671467,0.017336608,0.013624899,0.012323103,0.010624442,0.011370221,0.012440317,0.005428932,0.005227501,0.004874848,0.00821086,0.002399652,0.005469319,0.010071222,0.004514595,0.003699431,0.002999381,0.004038106,1,891.6541618,1400.63306,0,6,9,5,4,231.7939429,KO_MD
4,7,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,828,1120,1781,1501,1753,1461,1767.323671,1481.460145,828,1.14E-13,39505.25604,-46622.2527,2.49E-12,10837.68116,32037.24505,1361249.032,83505.68478,126742.0374,3057910.131,8826066.76,1.250845451,866,0.755078241,32.46909828,1,0.739285714,0.799459277,0.179425046,0.005118572,0.000502286,1.69E-05,-1.15E-09,-8.63E-07,-1.06E-09,103.9012669,44.66267127,47.71166188,-13.08898691,-13.08898691,100.8522763,40.77278836,40.52159918,13,5.030730587,4.472135955,25.93067681,26.73205455,nan,nan,0.05762278,-0.002363292,nan,0.015807955,0.001623975,0.002397986,0.121802266,0.006424581,0.005386835,0.000540332,-0.000969695,0.003237193,0.000701221,0.000460178,13.11282213,114.0832611,0.956120092,828,11860,209384,4084246,16941,253495,4626535,92972809,430121,6731135,125488731,2558377517,0.639556356,0.14131221,0.116371211,0.060715152,0.038264633,0.022080199,0.006665254,0.02203282,0.026988746,0.025685467,0.005455607,0.010602287,0.025516216,0.007012605,0.012005638,0.017919721,0.004896497,0.010293892,0.003020512,0.007995031,0.004911849,0.001499743,0.004217801,0.002045588,0.011538278,0.005713789,0.005683406,0.009993103,0.007474318,0.002300628,1,1767.323671,1481.460145,0,7,2,0,2,14.48528159,KO_MD
4,8,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,1046,2346,772,1565,738,1496,755.9072658,1535.414914,1046,-1.88E-12,48960.00478,-139019.3614,-1.26E-11,-36336.75335,596775.757,-5971496.057,378849.9273,-773698.6942,16503878.48,-142670251.5,2.66999625,1548,0.939379373,36.49395243,1,0.445865303,0.374532361,0.391009666,0.095321836,0.025063845,0.006804491,7.56E-05,0.001381974,-4.67E-05,365.9703022,43.02580877,46.80688794,34.73876993,34.73876993,362.1892231,76.52140116,69.42621983,9.848857802,3.679059987,3.16227766,29.96265969,26.23762452,nan,nan,0.044748459,-0.003928675,nan,-0.033211061,0.01686483,-0.005217808,0.346261208,-0.021864656,0.014420853,-0.00385454,-0.095217844,-0.017955558,0.006373223,-0.002951792,-6.211803383,187.3380951,0.675710594,1046,18731,384381,8497673,41228,701944,14445736,326067082,2003848,32245320,651885468,14677497030,0.276308831,0.06378617,0.05929143,0.071050742,0.055553207,0.018975764,0.008428234,0.030855932,0.030676644,0.032042594,0.031087076,0.003699225,0.003050606,0.008694271,0.006759441,0.020939877,0.016725895,0.019417697,0.007356844,0.001397506,0.003188863,0.011598607,0.009786836,0.010883423,0.013712997,0.007407161,0.006617015,0.002405839,0.004161658,0.00126629,1,755.9072658,1535.414914,0,8,18,14,7,357.5634967,KO_MD
4,9,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/KO_MD/20-2-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,20-2-2,0,slice1,840,1394,570,1554,536,1513,556.8321429,1533.716667,840,1.53E-12,60467.33214,-296147.4064,-4.26E-13,91.05,-12089.31655,131658.5193,73898.56667,327206.3164,3851174.65,24030087.34,1.4700348,928,0.426341983,32.70353525,1,0.602582496,0.680256005,0.190427861,0.000362405,0.003904007,7.03E-06,1.13E-09,4.43E-08,2.95E-10,87.97521889,71.98418446,71.98491922,-0.108392857,-0.108392857,87.97448413,37.51804236,40.31128874,12.04159458,4.606518389,4.123105626,33,33.93739753,nan,nan,0.085696332,-0.014481372,nan,0.000129039,-0.000591158,0.000222132,0.104731529,0.016000128,0.006497636,0.001398872,-0.001581846,-0.000916904,-0.000323141,-8.91E-05,0.388382848,124.5685425,0.905172414,840,17499,425009,11077029,17402,362612,8796474,228973778,434410,9380670,231616116,6091914864,0.558716401,0.024648157,0.183373759,0.018801061,0.011112724,0.078650589,0.01653919,0.014340969,0.019322841,0.006177914,0.03440506,0.010730038,0.024070665,0.001780696,0.008460567,0.028885259,0.007729217,0.003550178,0.006048385,0.013782193,0.013471518,0.003571479,0.007304596,0.008445063,0.00575285,0.001746847,0.012539657,0.003647211,0.003595653,0.012007676,1,556.8321429,1533.716667,0,9,20,18,4,616.6711489,KO_MD
