ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Group,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Children_FilteredNuclei_Count,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton
5,34,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1166,1600,1571,1977,1531,1937,1549.962264,1955.854202,1166,-1.48E-12,111562.3396,124833.7615,-5.68E-12,-10615.41509,-43656.40011,-2743864.811,109637.2144,-130792.2154,7684241.876,-7661141.198,1.187037087,1218,0.419291456,38.53047248,1,0.72875,0.842433662,0.162699848,0.000245865,0.000137862,1.94E-08,-1.45E-15,-1.99E-10,-3.18E-14,103.9954918,85.71253056,95.67953655,9.104129583,9.104129583,94.02848577,40.79127196,42.05948169,16.55294536,6.220310428,5.385164807,36.12582832,37.03242483,nan,nan,0.082057922,0.002688968,nan,-0.007808001,-0.000940376,-0.00173088,0.080641926,-0.002817316,0.004847361,-0.00014153,0.000885916,-0.000788003,-0.000146875,-0.00012514,-47.59058942,131.882251,0.957307061,1166,22110,530818,14421294,21984,406251,9561909,255223785,524128,9407571,214014633,5533501293,1,1,1549.962264,1955.854202,0,34,5,1,4,91.69848615
5,35,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1385,1920,111,2034,71,1986,91.92563177,2010.377617,1385,1.49E-12,127189.3401,-244797.8917,5.47E-13,-42356.10542,162303.3114,-9737045.987,208855.5061,232078.7006,15035875.84,5784130.953,1.238393432,1458,0.720198595,41.99329434,1,0.721354167,0.807497823,0.175185313,0.003762792,0.000314599,7.72E-06,1.96E-10,2.82E-07,-3.26E-10,163.794888,78.83676996,91.83345854,30.58202557,30.58202557,150.7981994,51.19295076,49.81967483,16.76305461,6.461223241,6,35.10128203,35.51602905,nan,nan,0.066305746,-0.003429124,nan,-0.022080885,0.002273542,-0.003665033,0.108879566,0.003250954,0.005659518,5.85E-05,-0.005046739,-0.003678284,1.76E-05,-0.000517571,-23.02442516,146.8111832,0.949931413,1385,28982,733656,20430452,33763,664156,16274432,442856656,1031917,19760512,473678044,12618705148,1,1,91.92563177,2010.377617,0,35,0,0,0,0
5,36,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1586,2240,740,2054,705,1990,724.0422446,2020.227617,1586,-4.06E-12,112356.1696,-138174.4576,-1.70E-11,86429.74968,-347200.1661,14322591.98,458336.8304,-95564.44532,32953358.76,-66588133.46,1.55214033,1729,0.898828683,44.93726647,1,0.708035714,0.644271643,0.226879982,0.023641203,0.000477202,6.83E-05,8.68E-09,5.36E-06,8.77E-09,301.8450966,57.98655533,70.84247769,-54.49542855,-54.49542855,288.9891743,69.49475913,67.23094526,13.89244399,5.874285725,5.385164807,31.61706682,30.45956148,nan,nan,0.044667388,-0.001379335,nan,0.034360295,-0.003465947,0.003590146,0.182212594,-0.000953978,0.008260192,-0.000419117,0.011396743,0.012779128,-0.000345055,0.001185021,13.27385782,175.882251,0.917293233,1586,30201,687451,17231463,47941,999334,23724438,609374356,1907479,41452248,1001646416,25972050246,1,1,724.0422446,2020.227617,0,36,13,10,5,356.6051277
5,37,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,2825,5488,1176,2122,1127,2010,1151.336283,2061.921062,2825,9.45E-12,331140.531,-720576.4102,-4.92E-11,549666.9912,986429.2732,132488054.2,2587671.397,7956270.983,331530322.3,2132940041,2.517261534,3597,0.961618608,59.97417539,1,0.514759475,0.397257093,0.365737261,0.098923373,0.005489083,0.003364433,1.45E-05,0.001047283,4.44E-08,960.8645991,72.34316291,117.2178871,-194.5723862,-194.5723862,915.989875,123.9912642,113.1591799,18.24828759,6.189803056,5.656854249,40.14511349,34.02191362,nan,nan,0.041493057,-0.001698767,nan,0.068875181,0.002325519,0.005876536,0.324244204,0.018757002,0.014705097,0.001779976,0.053113183,0.041226687,0.005388372,0.003447557,12.9871809,298.9360749,0.785376703,2825,68750,2004260,64173122,146677,4119240,131803440,4513071306,10203297,313345184,10535014648,3.7342E+11,1,1,1151.336283,2061.921062,0,37,36,42,9,1007.033637
5,38,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1813,2840,945,2092,905,2021,925.7440706,2058.455598,1813,-1.78E-12,160727.2488,-314927.1236,1.30E-11,-112149.6023,-222846.9498,-19738315.86,563391.6757,1693404.177,48227214.37,258574390.5,1.551746209,1983,0.881986512,48.04563762,1,0.638380282,0.644435278,0.220299895,0.019663599,0.00158469,0.00036282,2.62E-07,4.26E-05,8.44E-08,326.81759,72.58611898,88.65264686,61.85857822,61.85857822,310.7510621,72.31238788,72.80109889,17,6.488611572,5.830951895,36.16786483,34.07899505,nan,nan,0.048898316,-0.002250171,nan,-0.034119458,-0.001592253,-0.003312201,0.171401579,0.012099464,0.008092799,0.001019045,-0.014711469,-0.013790896,-0.002079361,-0.00118646,-14.55972437,188.0243866,0.914271306,1813,37609,940891,25871257,67907,1296518,30365910,790637378,3106889,57741668,1315670236,33407324456,1,1,925.7440706,2058.455598,0,38,19,14,5,486.788895
5,39,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1193,1600,490,2099,440,2067,464.8968986,2082.269908,1193,2.00E-12,191806.3185,-99339.17824,-3.19E-12,-20975.80134,-239013.7134,-5600962.591,71897.08969,71693.71757,8703608.615,16494528.33,1.233438132,1246,0.806370931,38.97402695,1,0.745625,0.810741921,0.185282693,0.007966953,0.000289733,1.38E-05,-8.72E-10,-1.23E-06,6.15E-11,163.7633976,57.27885576,160.7764615,17.58239844,17.58239844,60.26579186,51.18802947,49.49747468,14.31782106,5.954991251,5.385164807,30.08003764,30.27311831,nan,nan,0.134766523,-0.002020782,nan,-0.01473797,-0.004862076,-0.003298689,0.050516171,0.001458411,0.005125993,0.000281254,0.001187942,-0.001731597,-0.000353325,-0.00033022,-80.35851602,135.9827561,0.957463884,1193,29702,931294,32637758,18217,432571,12937295,435916591,350069,8146729,234792025,7612106353,1,1,464.8968986,2082.269908,0,39,8,4,4,189.3380978
5,40,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1519,2255,990,2180,949,2125,967.0678078,2152.883476,1519,-6.39E-14,134536.0158,224086.7655,-1.41E-11,6961.001975,83928.47241,1559772.525,261188.3752,-312494.7514,13164667.79,-26757407.26,1.223993855,1579,0.697938041,43.9778452,1,0.673614191,0.816997566,0.171505192,0.003049381,0.000191592,2.51E-06,3.81E-11,4.63E-08,-3.97E-11,172.1986922,88.31769424,88.56880566,-4.582621445,-4.582621445,171.9475808,52.48979973,54.33231083,18.24828759,6.879743178,6.32455532,38.89601522,37.5909977,nan,nan,0.058307311,0.002491849,nan,0.003016867,0.000933286,0.000445029,0.113197881,-0.003474948,0.003756095,-0.000195881,-0.002175192,0.00056393,1.72E-05,2.80E-05,3.136468961,152.8528137,0.962001267,1519,27445,630407,16475701,42355,772223,17913407,472325963,1442193,26132965,595978377,15451820845,1,1,967.0678078,2152.883476,0,40,7,7,2,93.32590306
5,41,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,952,1350,1313,2213,1283,2168,1299.438025,2188.853992,952,-2.56E-13,51560.34349,-76885.19902,4.43E-12,19668.8855,-38752.0226,2303070.19,112888.7048,126578.6567,4648887.601,2789866.019,1.25577326,989,0.783615685,34.8155719,1,0.705185185,0.7963221,0.181450207,0.006463005,0.000373238,2.60E-05,2.56E-09,2.07E-06,-1.55E-10,124.6372801,48.10331684,54.16002467,-20.66059402,-20.66059402,118.5805723,44.65642711,44.40720662,13.92838828,5.407504224,5,27.50466959,27.74262189,nan,nan,0.056890782,-0.002749479,nan,0.021702305,-0.001385805,0.002669294,0.124559425,0.004526558,0.005388132,0.000104798,0.006167172,0.005236238,0.000269108,0.000487158,16.33863874,122.5685425,0.962588473,952,15649,308799,6694261,19853,346013,7047575,155938223,526903,9608173,198960663,4428679375,1,1,1299.438025,2188.853992,0,41,0,0,0,0
5,42,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,881,1125,899,2234,874,2189,886.7820658,2211.190692,881,-1.39E-13,33126.15664,-13876.91697,3.48E-12,-1673.38706,15577.73822,-64056.8313,120583.9637,92054.55171,3661835.099,6382932.66,1.333364015,938,0.851835553,33.49214891,1,0.783111111,0.749982742,0.198038964,0.012715371,0.000171991,1.25E-05,-4.91E-10,-1.16E-06,3.01E-10,136.9080249,37.56430233,37.60063183,1.899417775,1.899417775,136.8716954,46.80308108,44.28317965,11.66190379,4.94229605,4.472135955,24,24.51588949,nan,nan,0.042679491,-0.000602356,nan,-0.002155979,0.000676184,-9.37E-05,0.155359473,0.003995816,0.005355143,0.000314488,-0.001643974,-0.000757175,0.000212375,-2.51E-05,-1.095742731,121.4974747,0.939232409,881,11261,177065,3096221,19550,248216,3901994,68420378,554412,7104318,111700624,1955670612,1,1,886.7820658,2211.190692,0,42,5,2,3,61.52691275
5,43,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1449,2223,1098,2428,1059,2371,1077.798482,2399.617667,1449,0,105657.1567,-20440.59387,1.08E-11,3920.358868,137142.7257,622399.3421,276772.1877,105061.104,11184228.55,2985055.972,1.316921696,1537,0.786575035,42.95257967,1,0.651821862,0.759346591,0.182143819,0.006656005,0.000119784,1.16E-05,3.70E-10,7.40E-07,2.28E-10,191.071055,72.85533867,72.91729238,-2.705561676,-2.705561676,191.0091013,55.2913816,56.43580424,17,6.396732185,5.830951895,37.20817115,34.14213553,nan,nan,0.050322493,-0.000255754,nan,0.001867192,0.001715939,0.00020458,0.131821326,0.001314531,0.003676215,2.58E-05,-0.004959081,0.000227688,1.62E-05,9.91E-06,1.311766769,154.8528137,0.942745608,1449,27239,617709,15563939,41467,783437,17961927,457916417,1463461,27840289,635111987,16046306377,1,1,1077.798482,2399.617667,0,43,8,4,4,133.9533203
5,44,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,2314,4770,1381,2482,1328,2392,1350.778306,2433.917459,2314,4.11E-12,404177.271,1711773.285,3.11E-11,-519411.3436,-2387631.189,-174899261.8,1281897.235,1570357.947,269702174.9,1952470726,2.548173754,2807,0.944957771,54.27961225,1,0.485115304,0.392437917,0.314883608,0.064507686,0.001758176,0.000172626,-8.10E-08,-4.08E-05,4.98E-08,658.1793975,70.46127041,174.6660635,224.464712,224.464712,553.9746044,102.620029,95.85405573,15.13274595,5.586181421,5,34.76954484,33.57648473,nan,nan,0.075482309,0.006645656,nan,-0.097002901,-0.009269554,-0.014115554,0.239401298,0.006096636,0.02176679,0.003275765,0.01247269,-0.040418527,-0.003082714,-0.005725387,-24.90246601,272.2081528,0.824367652,2314,52709,1604799,56679323,96997,1690016,41218844,1229303720,5347765,79838578,1642185134,41445909790,1,1,1350.778306,2433.917459,0,44,15,9,6,293.9360794
5,45,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1432,1938,438,2438,387,2400,410.6752793,2418.296089,1432,3.72E-12,234678.0049,481806.4285,1.98E-12,32734.68156,-44992.11882,13142159.45,123398.4581,-288974.9874,15917266.58,-40150763.41,1.211303295,1476,0.728026605,42.69987152,1,0.738906089,0.825557071,0.174618293,0.003964124,0.000304219,6.91E-06,1.93E-10,1.58E-07,-2.52E-10,170.1069822,79.94641377,163.8812883,-22.8594145,-22.8594145,86.17210761,52.17002698,53.23532662,17.2626765,6.675200593,6,36.50219325,35.76510339,nan,nan,0.11444224,0.006208905,nan,0.015963278,-0.000579801,0.00447546,0.060176053,-0.00372394,0.005420501,-0.000361321,-0.000280287,0.001645651,-0.000239984,0.000396037,74.76516083,147.6396103,0.970189702,1432,33903,1037341,36153279,26200,653027,20484297,726455399,602756,15179275,473719689,16722398767,1,1,410.6752793,2418.296089,0,45,12,5,7,219.7523115
5,46,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,2439,3818,1252,2484,1206,2401,1230.269373,2444.054531,2439,1.14E-11,251804.0221,-39948.05621,4.79E-11,-126269.8266,682938.6253,-31428702.5,1019757.747,-1066717.72,78313483.76,-239924560.5,1.571698186,2689,0.881662496,55.72639635,1,0.638816134,0.636254472,0.213753809,0.018467912,0.000307804,3.50E-05,5.78E-10,-6.05E-07,-3.59E-09,426.3987902,94.94674874,103.2406815,51.7711466,51.7711466,418.1048575,82.59770362,82.29823813,18.11077028,7.294807671,6.708203932,40.95341544,38.97624892,nan,nan,0.042329103,-0.000135977,nan,-0.021226382,0.002324621,-0.002166163,0.171424706,-0.003630948,0.005397606,-0.000334837,-0.006885933,-0.005930654,0.000571544,-0.000439609,-9.101660171,219.4802307,0.907028635,2439,59193,1688381,53158251,105010,2422257,67246411,2083878603,5540914,122534813,3287962103,99055959623,1,1,1230.269373,2444.054531,0,46,6,1,5,39.55634987
5,47,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1616,2254,655,2524,606,2478,630.8038366,2500.290223,1616,-1.65E-12,235950.8162,-239198.0826,4.73E-12,63549.00062,185794.6246,20572312.26,205510.8855,335358.6735,24432501.89,66585769.72,1.200309048,1684,0.675901791,45.36028113,1,0.716947649,0.833118772,0.16904811,0.00250458,0.000170908,3.35E-06,7.27E-11,1.22E-07,3.35E-11,177.0278637,96.15388246,146.0091684,-39.32487662,-39.32487662,127.1725777,53.22072734,54.67174773,19.23538406,7.19471836,6.363839779,40.30508653,39.22323443,nan,nan,0.090352208,-0.002278528,nan,0.024334701,0.001769823,0.004874825,0.078695902,0.003194524,0.005789538,0.000392497,-0.00018583,0.003555418,0.000398642,0.000610685,51.73431263,156.1248917,0.959619952,1616,40083,1230163,41978535,36021,957008,30758920,1087400282,1008427,28181260,927540304,33259309246,1,1,630.8038366,2500.290223,0,47,28,26,6,1106.170722
5,48,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1608,3968,1394,2660,1332,2596,1363.746269,2628.353234,1608,6.86E-12,371022.4776,-1071693.638,-1.19E-11,-323819.8806,798089.2347,-149499689,438685.3632,-40598.59182,145254432.8,-562111446.8,2.46403914,1990,0.94417885,45.2478639,1,0.405241935,0.405837709,0.313152769,0.063421657,0.001066797,0.000115397,5.14E-09,-6.02E-06,4.02E-08,454.2514262,49.29822601,230.7353716,201.3805228,201.3805228,272.8142806,85.25269978,77.89736838,11,4.584186271,4.242640687,30.63670641,28.08507818,nan,nan,0.143492147,-0.010336072,nan,-0.125236644,0.007697263,-0.035956893,0.169660622,-0.000391558,0.034935846,-0.003371485,-0.0082589,-0.038245508,0.002149207,-0.01088916,-42.0177989,223.137085,0.808040201,1608,51048,1991606,85711524,52024,1327748,44672838,1720492484,2121830,46366346,1390739388,48794624294,1,1,1363.746269,2628.353234,0,48,5,3,7,71.76955348
5,49,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,796,1156,1036,2653,1002,2619,1018.531407,2635.557789,796,2.35E-12,54218.21482,4461.725199,-3.07E-12,-21818.94472,-90615.22207,-3427991.997,59312.34171,84985.12929,3960099.434,14055216.66,1.255910193,847,0.747007119,31.83549399,1,0.688581315,0.796235277,0.179178803,0.004807879,0.000474885,3.79E-05,4.68E-09,2.37E-06,2.00E-09,98.91003435,43.71629296,68.11333521,27.41073458,27.41073458,74.5129921,39.7814096,40.45985665,12.64911064,4.923172057,4.472135955,26.61231477,26.44731909,nan,nan,0.085569517,0.000249586,nan,-0.034435596,-0.005068956,-0.006796739,0.093609287,0.004754012,0.007851758,0.000987738,0.001482535,-0.006151933,-0.001103375,-0.001111837,-41.6708187,112.0832611,0.939787485,796,13159,271755,6289561,13180,196065,3687651,78330711,277544,3950631,70593505,1417710537,1,1,1018.531407,2635.557789,0,49,12,9,3,251.7645054
5,50,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,2596,4018,1354,2716,1272,2667,1314.798921,2692.756549,2596,-3.00E-11,1069459.037,-957508.9728,6.38E-12,-126361.0817,4763267.907,-116184566.6,351788.1387,-749425.5821,135724437.9,-1371896100,1.953614761,3057,0.835085245,57.49199821,1,0.646092583,0.511871644,0.210892065,0.01274676,0.001963099,0.00015334,-2.05E-08,-6.84E-06,-8.16E-08,420.2841117,127.1916879,411.9641899,48.6753011,48.6753011,135.5116097,82.0033279,83.93449827,20.51828453,7.079212574,6.08276253,45.96645231,45.11171695,nan,nan,0.158691907,-0.002788567,nan,-0.018750116,0.013872134,-0.006641014,0.052200158,-0.002182563,0.007757897,-0.001539057,-0.002530716,-0.002315552,0.001190864,-0.000727941,-80.3003429,252.4507935,0.849198561,2596,111106,5824676,339875728,66864,2735346,143970582,8555044452,2073974,81505174,4268244046,2.54739E+11,1,1,1314.798921,2692.756549,0,50,19,12,13,430.404118
5,51,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,765,1152,1025,2750,989,2718,1005.34902,2732.354248,765,4.58E-13,58645.81176,136510.8608,8.95E-13,-19501.58431,-51684.32415,-2974910.844,46942.99869,-51339.72458,2755241.375,1287503.458,1.279626816,826,0.746083852,31.20942569,1,0.6640625,0.78147784,0.180424299,0.004841634,0.00053786,3.14E-05,-6.56E-10,-8.62E-07,4.02E-09,95.62735242,42.39723641,76.66119185,25.49226708,25.49226708,61.36339698,39.11569556,38.01315562,11.70469991,4.730233256,4.123105626,25.92318971,26.04526411,nan,nan,0.100210708,0.008433612,nan,-0.033323225,-0.003193047,-0.006644918,0.080213591,-0.003171757,0.006154253,0.000103976,0.005107493,-0.004854448,0.000113726,-0.000751594,-53.35087714,110.9116882,0.926150121,765,12507,263123,6355917,10981,160027,3087585,70086775,204567,2733269,48048839,1002878621,1,1,1005.34902,2732.354248,0,51,8,6,1,185.8233795
5,52,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,952,1296,1564,2821,1528,2785,1544.252101,2801.443277,952,-4.26E-13,79789.4958,158939.75,-2.26E-12,-15946.38655,10998.50162,-2440520.499,72668.93697,-155507.7161,4686451.981,-11301355.59,1.170342116,994,0.594150897,34.8155719,1,0.734567901,0.854451008,0.168219971,0.001300059,0.000502086,8.51E-06,-3.69E-11,-9.18E-08,-5.55E-10,97.23551861,62.90989397,83.81249559,16.75040604,16.75040604,76.33291699,39.44322879,40.36087214,14.56021978,5.622155645,5,31.50443984,31.72630302,nan,nan,0.088038336,0.005683818,nan,-0.017594964,0.000393316,-0.002828601,0.080181635,-0.005561085,0.005431669,-0.000424523,0.002521411,-0.003280462,0.000431753,-0.00042091,-51.29288125,118.3259018,0.957746479,952,15472,331242,8135812,15654,238464,4939378,119239344,330072,4684434,91703360,2127513306,1,1,1544.252101,2801.443277,0,52,13,9,2,345.1492832
5,53,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1104,1584,291,2869,258,2821,273.3451087,2844.500906,1104,-5.68E-13,67175.51359,23835.06127,5.23E-12,-34705.84511,129617.1114,-4078353.705,169671.9991,-165413.1597,9243586.38,-24081141.07,1.388896791,1201,0.828552873,37.49208526,1,0.696969697,0.719995903,0.194325897,0.010315304,0.000342032,1.25E-05,-7.59E-10,-1.21E-06,2.97E-10,163.3313803,51.20441016,60.8473855,31.4364539,31.4364539,153.688405,51.1204664,51,13,5.339143808,5,30.43493729,28.62290276,nan,nan,0.055115385,0.000588564,nan,-0.028475049,0.003200661,-0.003030942,0.139210512,-0.00408458,0.006869629,-0.000538624,-0.003706173,-0.008657898,0.000468786,-0.00084788,-17.05313371,138.8111832,0.919233972,1104,16941,327137,7105419,25945,363423,6752503,144355593,779403,10163373,180824625,3758388075,1,1,273.3451087,2844.500906,0,53,7,2,5,127.5685444
5,54,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,837,1440,51,2888,15,2848,32.78255675,2868.716846,837,2.81E-12,61734.42533,-48372.19257,-1.76E-12,-34297.53405,30154.0282,-4336254.886,72293.89247,26355.43472,4691425.911,-4529704.076,1.313498069,883,0.826029108,32.64508384,1,0.58125,0.761325824,0.191313515,0.009814213,0.000125269,1.21E-05,1.06E-11,-5.57E-07,-4.72E-10,121.5241248,38.6052872,73.75678056,40.97674319,40.97674319,86.37263139,44.09519244,43.56604182,11.70469991,4.867979641,4.472135955,23.33452378,24.85326126,nan,nan,0.088120407,-0.002386614,nan,-0.048956682,0.001487756,-0.007395004,0.103193108,0.001300339,0.008000709,-0.000267012,-0.004796055,-0.010276588,-3.05E-06,-0.001233894,-40.62431609,117.5391052,0.94790487,837,14884,326410,7951624,17340,274052,5572544,129468332,431524,6278882,119289398,2628883106,1,1,32.78255675,2868.716846,0,54,7,4,3,147.3969721
5,55,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1256,1760,1664,2926,1624,2882,1644.879777,2904.000796,1256,-3.23E-12,112760.8463,-128355.4995,-7.65E-12,-35958.87978,130319.044,-8876371.212,159770.9992,60872.3971,12505414.9,-6859318.199,1.251920584,1323,0.692381241,39.98985957,1,0.713636364,0.798772712,0.172757925,0.00296635,0.000139706,2.68E-06,-5.11E-11,-1.29E-07,-8.44E-12,142.6955023,74.28845111,89.7777439,28.62968135,28.62968135,127.2062096,47.78208909,49.57822102,16.03121954,6.191685542,5.656854249,33.23386576,34.47629936,nan,nan,0.071479095,-0.002295833,nan,-0.022794332,0.002330954,-0.004479882,0.101278829,0.001088795,0.006311451,-9.77E-05,-0.003436298,-0.003506444,0.000126897,-0.000653903,-28.4143714,140.5685425,0.949357521,1256,26225,660333,18368093,27633,541012,13156544,356368948,767719,14508426,343986578,9100458978,1,1,1644.879777,2904.000796,0,55,5,4,4,148.2253988
5,56,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/137-2-4_slice1.tif,0,137-2-4,TdT,0,slice1.tif,1791,2331,1674,3008,1637,2945,1655.378559,2976.203238,1791,-1.81E-13,152589.3367,-52375.57484,-1.05E-11,-41207.79564,-138372.9766,-7365595.364,445140.0212,243294.0409,29372305.4,27307466.18,1.291161217,1862,0.821077717,47.75324099,1,0.768339768,0.774496621,0.186343143,0.008978159,5.04E-05,1.98E-06,-1.77E-11,-1.85E-07,8.99E-12,251.7217293,82.01883906,85.19784293,23.00826111,23.00826111,248.5427254,63.46296297,62.80127387,17.72004515,7.14816453,6.403124237,35.41931676,36.22570117,nan,nan,0.047569985,-0.000385825,nan,-0.0128466,-0.001019324,-0.001282098,0.138773158,0.001792225,0.005112711,0.000112317,0.001091423,-0.003654065,-0.000351532,-0.000294135,-7.866632728,170.4680374,0.961868958,1791,32916,757538,19478826,55885,985878,21984586,551051118,2188933,37901096,823080360,20080375952,1,1,1655.378559,2976.203238,0,56,1,0,2,16.89949518
